line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
199,MS08A_X10_A1_0020_M_BND_0050.wav,MS08A_X10_A1_0020_M_BND_0050,203,203,203,205,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นายท่าน เราต้องลงมือก่อนนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
200,MS08A_X10_A1_0020_M_BND_0060.wav,MS08A_X10_A1_0020_M_BND_0060,204,204,204,206,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตอนนี้พวกเราได้เปรียบเพราะรู้ทันแผนของเขา เราต้องทำทุกหนทางเพื่ออยู่รอดนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
201,MS08A_X10_A1_0020_M_BND_0070.wav,MS08A_X10_A1_0020_M_BND_0070,205,205,205,207,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ใช่ขอรับ เป้าหมายของเขาคือการจับองค์ชายโรแลนด์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
202,MS08A_X10_A1_0020_M_BND_0080.wav,MS08A_X10_A1_0020_M_BND_0080,206,206,206,208,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เมื่อเราอยู่ในแคว้นของเขาแล้ว เขาจะใช้มาตรการขั้นสุดยอดเพื่อจับองค์ชายโรแลนด์ ในกรณีนั้น...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
203,MS08A_X10_A1_0020_M_ELA_0010.wav,MS08A_X10_A1_0020_M_ELA_0010,207,207,207,209,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ไอ้เลวนั่นมันต้มเราซะเปื่อย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
204,MS08A_X10_A1_0020_M_RLN_0010.wav,MS08A_X10_A1_0020_M_RLN_0010,208,208,208,210,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้อเสนอของลอร์ดซิลวิโอ้เป็นแค่แผนการหลอกจับข้างั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
205,MS08A_X10_A1_0020_M_SEL_0010.wav,MS08A_X10_A1_0020_M_SEL_0010,209,209,209,211,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หมายถึงจะให้เราสู้กับลอร์ดซิลวิโอ้งั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
206,MS08A_X10_A1_0020_M_SEL_0020.wav,MS08A_X10_A1_0020_M_SEL_0020,210,210,210,212,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,...สงครามเริ่มแล้วสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
207,MS08A_X10_A1_1010_F_TRI_0010.wav,MS08A_X10_A1_1010_F_TRI_0010,211,211,211,213,Trish,npc,female,trish,assets/triangle-strategy/approved_voice_references/trish.wav,ได้ข่าวว่าเขาตั้งค่าหัวองค์ชายไว้สูงมากเลยนะป๊า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
208,MS08A_X10_A1_1010_F_TRI_0020.wav,MS08A_X10_A1_1010_F_TRI_0020,212,212,212,214,Trish,npc,female,trish,assets/triangle-strategy/approved_voice_references/trish.wav,จับเขาได้คงรวยเละแน่!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
209,MS08A_X10_A1_1010_F_TRI_0030.wav,MS08A_X10_A1_1010_F_TRI_0030,213,213,213,215,Trish,npc,female,trish,assets/triangle-strategy/approved_voice_references/trish.wav,ขืนส่งตัวไปคงโดนฆ่าแน่...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
210,MS08A_X10_A1_1010_F_TRI_0040.wav,MS08A_X10_A1_1010_F_TRI_0040,214,214,214,216,Trish,npc,female,trish,assets/triangle-strategy/approved_voice_references/trish.wav,แต่เงินรางวัลมันล่อใจอยู่นะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
211,MS08A_X10_A1_1010_M_TRA_0010.wav,MS08A_X10_A1_1010_M_TRA_0010,215,215,215,217,Travis,npc,male,travis,assets/triangle-strategy/approved_voice_references/travis.wav,ข้าไม่รู้ต้องคาดหวังอะไรจากการที่เอสฟรอสต์ยึดครองเกลนบรู๊คแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
212,MS08A_X10_A1_1010_M_TRA_0020.wav,MS08A_X10_A1_1010_M_TRA_0020,216,216,216,218,Travis,npc,male,travis,assets/triangle-strategy/approved_voice_references/travis.wav,การลักพาตัวเชื้อพระวงศ์นี่ความฝันข้าเลย แต่...องค์ชายแห่งอาณาจักรล่มสลายเนี่ยนะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
213,MS08A_X10_A1_1010_M_TRA_0030.wav,MS08A_X10_A1_1010_M_TRA_0030,217,217,217,219,Travis,npc,male,travis,assets/triangle-strategy/approved_voice_references/travis.wav,แต่เงินรางวัลมันล่อใจอยู่นะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
214,MS08A_X10_A2_0010_M_M042_0010.wav,MS08A_X10_A2_0010_M_M042_0010,218,218,218,220,ชายผู้หวาดกลัว,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,อ้าก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
215,MS08A_X10_A2_0010_M_M042_0020.wav,MS08A_X10_A2_0010_M_M042_0020,219,219,219,221,ชายผู้หวาดกลัว,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ยะ-อย่านะ! ไว้ชีวิตข้าด้วย! ขอร้องล่ะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
216,MS08A_X10_A2_0010_M_ROF_0010.wav,MS08A_X10_A2_0010_M_ROF_0010,220,220,220,222,รูฟัส,npc,male,rufus,,นี่เรียกคนพวกนี้ว่าทหารจริงๆ เหรอเนี่ย ซิลวิโอ้? ทำไมกากขนาดนี้,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
217,MS08A_X10_A2_0010_M_ROF_0020.wav,MS08A_X10_A2_0010_M_ROF_0020,221,221,221,223,รูฟัส,npc,male,rufus,,พวกเขาไม่น่าตอบรับข้อเสนอของเจ้าเลย...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
218,MS08A_X10_A2_0010_M_ROF_0030.wav,MS08A_X10_A2_0010_M_ROF_0030,222,222,222,224,รูฟัส,npc,male,rufus,,ข้าเกลียดงานสกปรก ครั้งนี้ขอจ่ายสองเท่า,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
219,MS08A_X10_A2_0010_M_SLV_0010.wav,MS08A_X10_A2_0010_M_SLV_0010,223,223,223,225,ซิลวิโอ้,npc,male,silvio,,พอได้แล้วรูฟัส,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
220,MS08A_X10_A2_0010_M_SLV_0020.wav,MS08A_X10_A2_0010_M_SLV_0020,224,224,224,226,ซิลวิโอ้,npc,male,silvio,,ไว้เจ้าไประบายกับวูล์ฟฟอร์ตก็ได้ พวกมันตอบรับข้อเสนอข้าไปแล้ว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
221,MS08A_X10_A2_0010_M_SLV_0030.wav,MS08A_X10_A2_0010_M_SLV_0030,225,225,225,227,ซิลวิโอ้,npc,male,silvio,,เจ้าได้สิทธินั้นเดี๋ยวนี้,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
222,MS08A_X10_A2_0010_M_SLV_0040.wav,MS08A_X10_A2_0010_M_SLV_0040,226,226,226,228,ซิลวิโอ้,npc,male,silvio,,งานเลี้ยงจบเมื่อไหร่เจ้าลงมือได้เลย ไว้ชีวิตแค่โรแลนด์นะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
223,MS08A_X10_A3_0010_M_LND_0010.wav,MS08A_X10_A3_0010_M_LND_0010,227,227,227,229,แลนดรอย,npc,male,landroi,,...บ้าบอที่สุด นี่ข้าต้องมาเห็นตระกูลทั้งสามตีกันเองเหรอเนี่ย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
224,MS08A_X10_A3_0010_M_LND_0020.wav,MS08A_X10_A3_0010_M_LND_0020,228,228,228,230,แลนดรอย,npc,male,landroi,,เกลนบรู๊คอันรุ่งโรจน์คงกลายเป็นอดีตไปแล้ว...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
225,MS08A_X10_A3_0010_M_LND_0030.wav,MS08A_X10_A3_0010_M_LND_0030,229,229,229,231,แลนดรอย,npc,male,landroi,,ยุคมืดแห่งสงครามมาเยือนเราอีกครั้ง...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
226,MS08A_X10_A3_0010_M_LND_0040.wav,MS08A_X10_A3_0010_M_LND_0040,230,230,230,232,แลนดรอย,npc,male,landroi,,เตรียมธนูให้พร้อม! ให้มันได้รู้ซึ้งถึงความกล้าหาญของตระกูลสูงส่ง!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
227,MS08A_X10_A3_0010_M_M047_0010.wav,MS08A_X10_A3_0010_M_M047_0010,231,231,231,233,ผู้ส่งสารเทลลิออร์,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,นายท่าน! กองทัพเอสฟรอสต์บุกรุกแคว้นของเราแล้วขอรับ! พวกมันต้องการให้เรายอมจำนน!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
228,MS08A_X10_A3_0010_M_M296_0010.wav,MS08A_X10_A3_0010_M_M296_0010,232,232,232,234,ผู้ส่งสารฟอล์กส์,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,นายท่าน การทรยศของตระกูลเทลลิออร์เป็นความจริงขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
229,MS08A_X10_A3_0010_M_M296_0020.wav,MS08A_X10_A3_0010_M_M296_0020,233,233,233,235,ผู้ส่งสารฟอล์กส์,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,ลอร์ดซิลวิโอ้ตั้งใจวางแผนตลบหลังวูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
230,MS08A_X10_BATTLE_01_AFTER_F_FRE_0010.wav,MS08A_X10_BATTLE_01_AFTER_F_FRE_0010,234,234,234,236,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ยังไงซะ ข้ามั่นใจว่าเราจะฝ่าฟันอุปสรรคต่างๆไปได้ด้วยดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
231,MS08A_X10_BATTLE_01_AFTER_M_BND_0010.wav,MS08A_X10_BATTLE_01_AFTER_M_BND_0010,235,235,235,237,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จงตายด้วยศักดิ์ศรีเสียเถอะ อย่ามาทำให้ชื่อเสียงแห่งตระกูลสูงส่งต้องแปดเปื้อนอีกเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
232,MS08A_X10_BATTLE_01_AFTER_M_BND_0020.wav,MS08A_X10_BATTLE_01_AFTER_M_BND_0020,236,236,236,238,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นี่คือคำสั่งเสียใช่ไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
233,MS08A_X10_BATTLE_01_AFTER_M_RLN_0020.wav,MS08A_X10_BATTLE_01_AFTER_M_RLN_0020,238,238,238,240,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...กัดไม่ปล่อยจริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
234,MS08A_X10_BATTLE_01_AFTER_M_ROF_0020.wav,MS08A_X10_BATTLE_01_AFTER_M_ROF_0020,240,240,240,242,รูฟัส,npc,male,rufus,,จ่ายให้ข้าด้วยนะ ซิลวิโอ้!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
235,MS08A_X10_BATTLE_01_AFTER_M_SEL_0010.wav,MS08A_X10_BATTLE_01_AFTER_M_SEL_0010,241,241,241,243,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ได้เวลาจบเรื่องโง่เง่าของท่านแล้ว ลอร์ดซิลวิโอ้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
236,MS08A_X10_BATTLE_01_AFTER_M_SEL_0020.wav,MS08A_X10_BATTLE_01_AFTER_M_SEL_0020,242,242,242,244,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ใช่แล้วล่ะ เกลนบรู๊คจะไม่มีวันล่มสลาย เช่นเดียวกับตระกูลวูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
237,MS08A_X10_BATTLE_01_AFTER_M_SLV_0010.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0010,243,243,243,245,ซิลวิโอ้,npc,male,silvio,,ไม่ ไม่ ไม่จริง! เกิดเรื่องเช่นนี้กับข้าได้ยังไงกัน!?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
238,MS08A_X10_BATTLE_01_AFTER_M_SLV_0020.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0020,244,244,244,246,ซิลวิโอ้,npc,male,silvio,,ตายด้วยศักดิ์ศรีแล้วข้าจะได้อะไร!? มันส่งผลดีกับใครด้วยเหรอ!?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
239,MS08A_X10_BATTLE_01_AFTER_M_SLV_0030.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0030,245,245,245,247,ซิลวิโอ้,npc,male,silvio,,พวกเจ้าปฏิเสธการมอบตัวโรแลนด์แถมไม่ได้อะไรกลับมาด้วยซ้ำ! ศักดิ์ศรีมันทำให้เจ้าถูกหลอก โดดเดี่ยว ถูกทำร้าย!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
240,MS08A_X10_BATTLE_01_AFTER_M_SLV_0040.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0040,246,246,246,248,ซิลวิโอ้,npc,male,silvio,,สังหารข้าไปก็ไม่มีอะไรเปลี่ยนแปลงอยู่ดี สุดท้ายเดี๋ยวพวกเจ้าก็ตาย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
241,MS08A_X10_BATTLE_01_AFTER_M_SLV_0050.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0050,247,247,247,249,ซิลวิโอ้,npc,male,silvio,,ประวัติศาสตร์จะเหลียวหลังกลับไปเย้ยหยันการล่มสลายของวูล์ฟฟอร์ตผู้คิดถึงแต่ความต้องการของตัวเอง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
242,MS08A_X10_BATTLE_01_AFTER_M_SLV_0060.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0060,248,248,248,250,ซิลวิโอ้,npc,male,silvio,,...ไม่ ไม่เลยสักนิด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
243,MS08A_X10_BATTLE_01_AFTER_M_SLV_0070.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0070,249,249,249,251,ซิลวิโอ้,npc,male,silvio,,จังหวะนี้แหละ รูฟัส!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
244,MS08A_X10_BATTLE_01_AFTER_M_SLV_0080.wav,MS08A_X10_BATTLE_01_AFTER_M_SLV_0080,250,250,250,252,ซิลวิโอ้,npc,male,silvio,,ตระกูลของข้าจะไม่ล่มสลายหากข้ามีชีวิตอยู่! วางใจได้เลย ในขณะเดียวกันพวกเจ้าได้ตายเรียบแน่!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
245,MS08A_X10_BATTLE_01_BEFORE_M_M048_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_M048_0010,251,251,251,253,ทหาร,generic,male,MALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_A.wav,โอ้ย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
246,MS08A_X10_BATTLE_01_BEFORE_M_M049_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_M049_0010,252,252,252,254,ทหาร,generic,male,MALE_ADULT_C,assets/triangle-strategy/approved_voice_references/MALE_ADULT_C.wav,อ้ากกก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
247,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0010,253,253,253,255,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้ามองแปปเดียวก็อ่านแผนเจ้าออกแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
248,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0020.wav,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0020,254,254,254,256,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไวน์ของเจ้ามันอยู่ในกระเป๋าเสื้อเราแล้วจ้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
249,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0030.wav,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0030,255,255,255,257,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,พูดไม่อายปากเลยนะเราอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
250,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0040.wav,MS08A_X10_BATTLE_01_BEFORE_M_RLN_0040,256,256,256,258,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เข้าใจแล้ว รีบเคลียร์ทางแล้วกลับไปรวมกลุ่มกับทุกคนกันเถอะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
251,MS08A_X10_BATTLE_01_BEFORE_M_ROF_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_ROF_0010,257,257,257,259,รูฟัส,npc,male,rufus,,แหมๆ ชักเริ่มสนุกแล้วสิ!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
252,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0010,258,258,258,260,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เหมือนว่าไวน์ของเจ้าไม่ออกฤทธิ์นะเนี่ย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
253,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0020.wav,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0020,259,259,259,261,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แกไม่รอดแน่... ลอร์ดเทลลิออร์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
254,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0030.wav,MS08A_X10_BATTLE_01_BEFORE_M_SEL_0030,260,260,260,262,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ระวังด้วยนะองค์ชาย พวกเขากำลังตามจับท่านอยู่ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
255,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0010.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0010,261,261,261,263,ซิลวิโอ้,npc,male,silvio,,ไวน์สูตรพิเศษของข้าทำพวกมันหลับปุ๋ยเลย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
256,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0020.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0020,262,262,262,264,ซิลวิโอ้,npc,male,silvio,,จับตัวองค์ชาย ที่เหลือฆ่าทิ้งให้หมด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
257,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0030.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0030,263,263,263,265,ซิลวิโอ้,npc,male,silvio,,พวกเจ้ายังขยับตัวอยู่ได้ยังไงเนี่ย!?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
258,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0040.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0040,264,264,264,266,ซิลวิโอ้,npc,male,silvio,,ไอ้สารเลวร้อยเล่ห์!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
259,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0050.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0050,265,265,265,267,ซิลวิโอ้,npc,male,silvio,,นั่นบทข้าโว้ย ไอ้เด็กเปรต!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
260,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0060.wav,MS08A_X10_BATTLE_01_BEFORE_M_SLV_0060,266,266,266,268,ซิลวิโอ้,npc,male,silvio,,...ฝากจัดการที่เหลือด้วยนะ รูฟัส,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
261,MS08A_X10_BATTLE_01_DRAMA_M_MS08X10B01M01_0010.wav,MS08A_X10_BATTLE_01_DRAMA_M_MS08X10B01M01_0010,267,267,267,269,ทหาร,generic,male,MALE_ADULT_B,assets/triangle-strategy/approved_voice_references/MALE_ADULT_B.wav,นั่นองค์ชายโรแลนด์รึเปล่า? กับตระกูลวูล์ฟฟอร์ตเนี่ยนะ!? นี่เราต้องหันดาบเข้าหาพวกเขาจริงๆเหรอเนี่ย?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
262,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0010.wav,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0010,268,268,268,270,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอโทษด้วยนะสหายข้า เหมือนจะพาเจ้ามาลำบากอีกแล้วสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
263,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0020.wav,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0020,269,269,269,271,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไอ้ซิลวิโอ้ใจเสาะ! หายหัวไปไหนของมันวะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
264,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0030.wav,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0030,270,270,270,272,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สำเร็จ! หาตัวซิลวิโอ้กัน!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
265,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0040.wav,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0040,271,271,271,273,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่... ไม่ใช่ที่นี่!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
266,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0050.wav,MS08A_X10_BATTLE_01_DRAMA_M_RLN_0050,272,272,272,274,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันไม่ควรจะจบ...แบบนี้...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
267,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0010.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0010,273,273,273,275,รูฟัส,npc,male,rufus,,เลิกหดหัวแล้วออกไปสู้ซะ ไม่ต้องไว้ชีวิตพวกมัน! ส่วนองค์ชายข้าจัดการเอง ใครมาขวางข้ามันต้องตาย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
268,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0020.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0020,274,274,274,276,รูฟัส,npc,male,rufus,,แค่เห็นดาบก็รู้แล้วว่าเป็นเด็กวูล์ฟฟอร์ต!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
269,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0030.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0030,275,275,275,277,รูฟัส,npc,male,rufus,,พูดอีกก็ถูกอีก! ส่วนหัวของเจ้า...ข้าขอแล้วกันนะ!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
270,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0040.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0040,276,276,276,278,รูฟัส,npc,male,rufus,,บ้าจริง! ถอยก่อน!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
271,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0050.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0050,277,277,277,279,รูฟัส,npc,male,rufus,,รอบนี้ฝากไว้ก่อนเถอะ! อย่าเพิ่งโดนฆ่าตายก่อนแล้วกัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
272,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0060.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0060,278,278,278,280,รูฟัส,npc,male,rufus,,น่าเสียดายจังเลย เจ้าชายน้อยของข้า! หลีกไป! ข้าจะเอาชีวิตมัน!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
273,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0070.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0070,279,279,279,281,รูฟัส,npc,male,rufus,,"ตอนนี้คนคงเรียกข้าว่า ""ผู้พิชิตองค์ชาย"" แล้วสิ! ฮ่าๆๆๆ!",,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
274,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0080.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0080,280,280,280,282,รูฟัส,npc,male,rufus,,รู้สึกแย่แทนพวกแกจริงๆ ฮ่าๆๆ!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
275,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0090.wav,MS08A_X10_BATTLE_01_DRAMA_M_ROF_0090,281,281,281,283,รูฟัส,npc,male,rufus,,ก็มาดิ! เชิญตายเยี่ยงวีรบุรุษด้วยน้ำมือของข้าได้เลย!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
276,MS08A_X10_BATTLE_01_DRAMA_M_SEL_0010.wav,MS08A_X10_BATTLE_01_DRAMA_M_SEL_0010,282,282,282,284,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,มันคือการตัดสินใจร่วมกันโรแลนด์ เราต้องยึดมั่นในเส้นทางที่เราเลือกนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
277,MS08A_X10_BATTLE_01_DRAMA_M_SEL_0020.wav,MS08A_X10_BATTLE_01_DRAMA_M_SEL_0020,283,283,283,285,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ทุกคนยกอาวุธขึ้นมา! ฝ่าฟันไปด้วยกัน!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
