line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
75,MS05_X06_BATTLE_01_DRAMA_M_RLN_0120.wav,MS05_X06_BATTLE_01_DRAMA_M_RLN_0120,74,74,74,75,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เหลวไหลน่า ฮิวเอทท์ เจ้าสู้ได้อย่างมีศักดิ์ศรีมากๆ ที่เหลือให้ข้าจัดการเอง!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
76,MS05_X06_BATTLE_01_DRAMA_M_RLN_0130.wav,MS05_X06_BATTLE_01_DRAMA_M_RLN_0130,75,75,75,76,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ฝ่ามาได้แล้ว! ไปที่ห้องบัลลังก์เร็วเข้า!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
77,MS05_X06_BATTLE_01_DRAMA_M_SEL_0010.wav,MS05_X06_BATTLE_01_DRAMA_M_SEL_0010,76,76,76,77,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พังรั้วที่ขวางทางซะ! เร็วเข้า เดี๋ยวพวกมันจะเรียกกำลังเสริมมาอีก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
78,MS05_X06_BATTLE_01_DRAMA_M_SEL_0020.wav,MS05_X06_BATTLE_01_DRAMA_M_SEL_0020,77,77,77,78,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,บุกเลย! เคลียร์เส้นทางให้องค์ชายโรแลนด์ด้วย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
79,MS05_X06_BATTLE_01_DRAMA_M_SEL_0030.wav,MS05_X06_BATTLE_01_DRAMA_M_SEL_0030,78,78,78,79,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,องค์ชาย? องค์ชายโรแลนด์!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
80,MS05_X06_BATTLE_01_DRAMA_M_SEL_0040.wav,MS05_X06_BATTLE_01_DRAMA_M_SEL_0040,79,79,79,80,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,องค์ชายโรแลนด์... ข้าขอโทษ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
81,MS05_X06_RESEARCH_01_BEFORE_F_FRE_0010.wav,MS05_X06_RESEARCH_01_BEFORE_F_FRE_0010,80,80,80,81,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เป็นเอสฟรอสต์จริงๆด้วย แต่ข้าไม่เห็นจะเข้าใจเหตุผลของพวกเขาเลย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
82,MS05_X06_RESEARCH_01_BEFORE_F_HEW_0010.wav,MS05_X06_RESEARCH_01_BEFORE_F_HEW_0010,81,81,81,82,ฮิวเอทท์,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,อุโมงค์ลับใต้ประสาทงั้นเหรอ นึกไม่ถึงเลยนะเนี่ย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
83,MS05_X06_RESEARCH_01_BEFORE_M_BND_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_BND_0010,82,82,82,83,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,น่าจะอยู่กับทหารข้าศึกด้วยขอรับ เพราะดูเหมือนพวกเขาพังประตูเข้าไปแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
84,MS05_X06_RESEARCH_01_BEFORE_M_ELA_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_ELA_0010,83,83,83,84,เอราดอร์,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ขอรับ คงต้องหาวิธีพาพวกเขาไปยังที่ปลอดภัย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
85,MS05_X06_RESEARCH_01_BEFORE_M_M231_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_M231_0010,84,84,84,85,ทหาร,generic,male,MALE_YOUNG_B,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_B.wav,อ้ากก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
86,MS05_X06_RESEARCH_01_BEFORE_M_M232_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_M232_0010,85,85,85,86,ทหาร,generic,male,MALE_YOUNG_C,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_C.wav,โอยย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
87,MS05_X06_RESEARCH_01_BEFORE_M_RLN_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_RLN_0010,86,86,86,87,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มีแค่ราชวงศ์เท่านั้นที่รู้เรื่องนี้ มันถูกสร้างไว้เป็นที่พึ่งสุดท้าย หากเกิดเรื่องร้ายขึ้นน่ะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
88,MS05_X06_RESEARCH_01_BEFORE_M_RLN_0020.wav,MS05_X06_RESEARCH_01_BEFORE_M_RLN_0020,87,87,87,88,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ดูเหมือนจะไม่มีใครลงมาที่นี่เลยนะ แสดงว่าท่านพ่อต้องอยู่ในปราสาทแน่ๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
89,MS05_X06_RESEARCH_01_BEFORE_M_SEL_0010.wav,MS05_X06_RESEARCH_01_BEFORE_M_SEL_0010,88,88,88,89,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เดี๋ยวค่อยไปทำความเข้าใจทีหลังนะ ตอนนี้เราต้องปกป้องฝ่าบาทกับเชื้อพระวงศ์คนอื่นๆด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
90,MS05_X06_RESEARCH_01_BEFORE_M_SEL_0020.wav,MS05_X06_RESEARCH_01_BEFORE_M_SEL_0020,89,89,89,90,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ระวังตัวด้วยนะ ปราสาทนี้ตกอยู่ในมือของข้าศึกแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
91,MS05_X06_WD_0010_N_NNN_0010.wav,MS05_X06_WD_0010_N_NNN_0010,90,90,90,91,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,คืนนั้น เอสฟรอสต์บุกรุกเกลนบรู๊คโดยไม่ให้ซุ่มให้เสียง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
92,MS05_X06_WD_0010_N_NNN_0020.wav,MS05_X06_WD_0010_N_NNN_0020,91,91,91,92,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,ที่น่าตกใจไปกว่านั้น มันเกิดขึ้นก่อนที่จะเริ่มกิจการเหมืองแร่ของทั้งสองอาณาจักรเสียอีก เหล่าทหารราชรัฐบุกเข้าไปในนครหลวงโดยอาศัยจังหวะที่เกลนบรู๊คไม่ทันตั้งตัว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
93,MS05_X06_WD_0010_N_NNN_0030.wav,MS05_X06_WD_0010_N_NNN_0030,92,92,92,93,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,ด้วยเหตุนั้น กำลังพลของเกลนบรู๊คที่กระจัดกระจาย ไม่สามารถขับไล่ผู้บุกรุกออกไปได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
94,MS05_X06_WD_0010_N_NNN_0040.wav,MS05_X06_WD_0010_N_NNN_0040,93,93,93,94,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,เซเรโนอากับเพื่อนพ้องจึงเร่งรุดจากเหมืองเพื่อไปช่วยกษัตริย์เร็กน่าผ่านทางลับใต้ปราสาทไวท์โฮล์ม ซึ่งมีเพียงองค์ชายโรแลนด์เท่านั้นที่รู้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
