line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
151,MS10A_H01_B0_0010_M_SVR_0040.wav,MS10A_H01_B0_0010_M_SVR_0040,153,153,153,156,สวาร็อค,npc,male,svarog,,วันล้างแค้นใกล้มาถึงแล้ว ข้าต้องเตรียมตัวให้พร้อม,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
152,MS10A_H01_B0_0010_M_SVR_0050.wav,MS10A_H01_B0_0010_M_SVR_0050,154,154,154,157,สวาร็อค,npc,male,svarog,,ข้าจึงอยากถามพวกท่าน...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
153,MS10A_H01_B0_0010_M_SVR_0060.wav,MS10A_H01_B0_0010_M_SVR_0060,155,155,155,158,สวาร็อค,npc,male,svarog,,และช่วยอย่าโกหกกันด้วย พวกท่านรู้ไหมว่าใครเป็นคนสังหารลูกชายข้า?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
154,MS10A_H01_B0_0010_M_SVR_0070.wav,MS10A_H01_B0_0010_M_SVR_0070,156,156,156,159,สวาร็อค,npc,male,svarog,,งั้นเหรอ แสดงว่ากุสตาดอล์ฟต้องการให้ข้าเชื่อว่าพวกเกลนบรู๊คเป็นคนสังหารสินะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
155,MS10A_H01_B0_0010_M_SVR_0080.wav,MS10A_H01_B0_0010_M_SVR_0080,157,157,157,160,สวาร็อค,npc,male,svarog,,เหรอ? เจ้าพูดราวกับว่าตัวเองอยู่ที่นั่นเลยนะ เฟรเดอริก้า,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
156,MS10A_H01_B0_0010_M_SVR_0090.wav,MS10A_H01_B0_0010_M_SVR_0090,158,158,158,161,สวาร็อค,npc,male,svarog,,ท่านอยู่ด้วยเหรอ? แต่สรุป...ก็ไม่รู้อยู่ดีว่าใครเป็นคนสังหารสินะ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
157,MS10A_H01_B0_0010_M_SVR_0100.wav,MS10A_H01_B0_0010_M_SVR_0100,159,159,159,162,สวาร็อค,npc,male,svarog,,ข้าจะถามอีกครั้ง แค่ครั้งเดียวเท่านั้น,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
158,MS10A_H01_B0_0010_M_SVR_0105.wav,MS10A_H01_B0_0010_M_SVR_0105,160,160,160,163,สวาร็อค,npc,male,svarog,,ใคร สังหาร ลูก ข้า?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
159,MS10A_H01_B0_0010_M_SVR_0110.wav,MS10A_H01_B0_0010_M_SVR_0110,161,161,161,164,สวาร็อค,npc,male,svarog,,ฮึ่ม เรื่องของท่านมันดูบังเอิญไปหน่อย แต่มันก็มีสิทธิที่จะเกิดขึ้นจริง แถมมันทำให้ข้าได้เห็นมุมมองที่น่าสนใจอีกด้วย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
160,MS10A_H01_B0_0010_M_SVR_0120.wav,MS10A_H01_B0_0010_M_SVR_0120,162,162,162,165,สวาร็อค,npc,male,svarog,,หากเรื่องที่ท่านเล่ามาเป็นความจริง แสดงว่า...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
161,MS10A_H01_B0_0010_M_SVR_0130.wav,MS10A_H01_B0_0010_M_SVR_0130,163,163,163,166,สวาร็อค,npc,male,svarog,,...กุสตาดอล์ฟโกหกหน้าด้านๆเลยสินะ ใครรู้เข้าคงตะลึงน่าดู,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
162,MS10A_H01_B0_0010_M_SVR_0140.wav,MS10A_H01_B0_0010_M_SVR_0140,164,164,164,167,สวาร็อค,npc,male,svarog,,ยังไงก็ตาม ตอนนี้เริ่มมืดแล้ว มาพักในประตูแฝดกันก่อนเถอะนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
163,MS10A_H01_B0_0010_M_SVR_0160.wav,MS10A_H01_B0_0010_M_SVR_0160,165,165,165,168,สวาร็อค,npc,male,svarog,,เชื่ออะไรล่ะ? ครั้งนี้ถือว่าเราไม่เคยพบกัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
164,MS10A_H01_VOTE_110_M_BND_0010.wav,MS10A_H01_VOTE_110_M_BND_0010,166,166,166,169,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ขอรับ นายท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
165,MS10A_H01_VOTE_110_M_SEL_0010.wav,MS10A_H01_VOTE_110_M_SEL_0010,167,167,167,170,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,บัดนี้ เราจะเผยตัวตนที่แท้จริงของโรแลนด์ให้สวาร็อคทราบ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
166,MS10A_H01_VOTE_110_M_SEL_0020.wav,MS10A_H01_VOTE_110_M_SEL_0020,168,168,168,171,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เบเนดิกต์ รบกวนท่านช่วยเตรียมการเข้าพบให้เร็วที่สุดด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
167,MS10A_H01_VOTE_120_M_BND_0010.wav,MS10A_H01_VOTE_120_M_BND_0010,169,169,169,172,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เช่นนั้นข้าจะเตรียมการเข้าพบให้ท่านขอรับ ระหว่างนี้เรามาคิดกันดีกว่า ว่าจะโน้มน้าวให้เขาเชื่อเราอย่างไรดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
168,MS10A_H01_VOTE_120_M_SEL_0010.wav,MS10A_H01_VOTE_120_M_SEL_0010,170,170,170,173,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เอาล่ะ ความลับของโรแลนด์จะอยู่กับเราเพียงกลุ่มเดียวเท่านั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
169,MS10A_H01_VOTE_120_M_SEL_0020.wav,MS10A_H01_VOTE_120_M_SEL_0020,171,171,171,174,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ถึงอย่างไร ข้าคิดว่าเราควรจะร้องขอกับสวาร็อคอยู่ดี พรุ่งนี้ข้าขอคุยกับเขาหน่อยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
170,MS10A_H01_VOTE_START_F_FRE_0010.wav,MS10A_H01_VOTE_START_F_FRE_0010,172,172,172,175,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ต้องมีอะไรสักอย่างที่สามารถเปลี่ยนใจเขาได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
171,MS10A_H01_VOTE_START_F_FRE_0020.wav,MS10A_H01_VOTE_START_F_FRE_0020,173,173,173,176,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เมื่อความลับถูกเปิดเผย เราจะหันกลับไม่ได้แล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
172,MS10A_H01_VOTE_START_F_HEW_0010.wav,MS10A_H01_VOTE_START_F_HEW_0010,174,174,174,177,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ถึงยังไง การไขข้อสงสัยให้เขาคงเป็นเรื่องยาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
173,MS10A_H01_VOTE_START_F_HEW_0020.wav,MS10A_H01_VOTE_START_F_HEW_0020,175,175,175,178,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,เกรงว่าอีกไม่นานเขาได้ลงมือแก้แค้นโดยไม่สนความชอบธรรมแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
174,MS10A_H01_VOTE_START_F_YRA_0010.wav,MS10A_H01_VOTE_START_F_YRA_0010,176,176,176,179,Geela,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,ความลับไงล่ะ ตอนนี้เราก็มีคนที่เหมาะสมอยู่แล้วนี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
175,MS10A_H01_VOTE_START_M_BND_0010.wav,MS10A_H01_VOTE_START_M_BND_0010,177,177,177,180,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถ้าเราสามารถพิสูจน์ในสิ่งที่กล่าวมาได้ ข้าเองก็คิดเช่นนั้นขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
176,MS10A_H01_VOTE_START_M_BND_0020.wav,MS10A_H01_VOTE_START_M_BND_0020,178,178,178,181,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,มันคือการเดิมพันขอรับ ยังไงซะ นี่อาจจะเป็นทางเลือกเดียวที่จะได้รับการสนับสนุนจากเอสฟรอสต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
177,MS10A_H01_VOTE_START_M_ELA_0010.wav,MS10A_H01_VOTE_START_M_ELA_0010,179,179,179,182,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,สรุปแล้วเป็นอย่างนี้เองเหรอเนี่ย? ดีใจจริงๆที่หัวท่านยังไม่หลุดจากบ่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
178,MS10A_H01_VOTE_START_M_ELA_0020.wav,MS10A_H01_VOTE_START_M_ELA_0020,180,180,180,183,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ดูจากข่าวเท็จที่ถูกป้อนไปมากมายขนาดนั้น มีหวังสวาร็อคได้สติแตกแน่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
179,MS10A_H01_VOTE_START_M_ELA_0030.wav,MS10A_H01_VOTE_START_M_ELA_0030,181,181,181,184,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,เอ๊ะ? พูดอะไรของเจ้า?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
180,MS10A_H01_VOTE_START_M_ELA_0040.wav,MS10A_H01_VOTE_START_M_ELA_0040,182,182,182,185,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,อย่า... อย่าบอกนะว่า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
181,MS10A_H01_VOTE_START_M_ELA_0050.wav,MS10A_H01_VOTE_START_M_ELA_0050,183,183,183,186,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ศัตรูของศัตรูสินะขอรับ? หวังว่าเราจะมีเหตุผลมากกว่าการใช้อารมณ์นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
182,MS10A_H01_VOTE_START_M_RLN_0010.wav,MS10A_H01_VOTE_START_M_RLN_0010,184,184,184,187,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ก็อาจจะ...แต่ข้าไม่คิดว่าเขาจะชอบขี้หน้ากุสตาดอล์ฟซะด้วยสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
183,MS10A_H01_VOTE_START_M_RLN_0020.wav,MS10A_H01_VOTE_START_M_RLN_0020,185,185,185,188,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ตราบใดที่เรายังมีศัตรูร่วมกัน ก็มีโอกาสที่เราจะสร้างความเชื่อใจด้วยกันได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
184,MS10A_H01_VOTE_START_M_RLN_0030.wav,MS10A_H01_VOTE_START_M_RLN_0030,186,186,186,189,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่มีใครอยากจะโค่นอาร์ชดยุกเท่ากับข้าแล้วล่ะ หากสวาร็อครู้ว่าข้ายังมีชีวิตอยู่ เราคงมีเป้าหมายเดียวกัน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
185,MS10A_H01_VOTE_START_M_RLN_0040.wav,MS10A_H01_VOTE_START_M_RLN_0040,187,187,187,190,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เขาจะได้ต่อสู้อย่างมีเหตุสมควร โดยมีองค์ชายแห่งเกลนบรู๊คคอยหนุนหลัง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
186,MS10A_H01_VOTE_START_M_SEL_0010.wav,MS10A_H01_VOTE_START_M_SEL_0010,188,188,188,191,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,มีเรื่องให้คิดเยอะแยะเลย ข้าอยากรู้จังว่าคนอื่นคิดอย่างไรบ้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
187,MS10A_H01_VOTE_START_M_SEL_0020.wav,MS10A_H01_VOTE_START_M_SEL_0020,189,189,189,192,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราควรปกปิดความลับขององค์ชายดีไหม? หรือจะเอาไปแลกกับพันธมิตรดีล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
188,MS10A_H01_WD_0010_N_NNN_0010.wav,MS10A_H01_WD_0010_N_NNN_0010,190,190,190,193,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,ตระกูลวูล์ฟฟอร์ตไร้ทางเลือกนอกเสียจากต้องร่วมมือกับซอสเลย์ ขนเกลือผิดกฎหมายขึ้นรถม้าและสวมรอยนักค้าขายเดินทางข้ามบ้านเกิดของตน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
189,MS10A_H01_WD_0010_N_NNN_0020.wav,MS10A_H01_WD_0010_N_NNN_0020,191,191,191,194,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,พวกเขามุ่งหน้าสู่พงไพรมืดมิดและหุบเขารกร้าง ขับไล่เหล่าโจรพร้อมถึงเอสฟรอสต์ซึ่งเป็นจุดหมาย และถูกรายล้อมโดยเหล่าทหารทมิฬเมื่อข้ามเขตแดน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
190,MS10A_H01_WD_0010_N_NNN_0030.wav,MS10A_H01_WD_0010_N_NNN_0030,192,192,192,195,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,เมื่อเหล่าวูล์ฟฟอร์ตเตรียมใจกัดฟันสู้ เหล่าทหารกลับวางอาวุธ ทันใดนั้น สวาร็อค เอสฟรอสต์ ลอร์ดแห่งประตูแฝดและผู้พิทักษ์ชายแดนจึงปรากฎกาย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
191,MS10A_X16_B0_0010_M_BND_0010.wav,MS10A_X16_B0_0010_M_BND_0010,193,193,193,196,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ท่านทราบความหมายของการเผยตัวตนครั้งนี้ใช่ไหมขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
192,MS10A_X16_B0_0010_M_RLN_0020.wav,MS10A_X16_B0_0010_M_RLN_0020,196,196,196,199,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ใช่แล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
193,MS10A_X16_B0_0010_M_RLN_0030.wav,MS10A_X16_B0_0010_M_RLN_0030,197,197,197,200,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,และมันจะเป็นข่าวลือต่อไป ตราบเท่าที่กุสตาดอล์ฟยังหายใจอยู่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
194,MS10A_X16_B0_0010_M_SEL_0010.wav,MS10A_X16_B0_0010_M_SEL_0010,198,198,198,201,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,มีบางสิ่งที่เราอยากให้ท่านเห็นขอรับ ลอร์ดสวาร็อค เราอยากจะซื้อใจท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
195,MS10A_X16_B0_0010_M_SVR_0010.wav,MS10A_X16_B0_0010_M_SVR_0010,199,199,199,202,สวาร็อค,npc,male,svarog,,ท่านมีเรื่องสำคัญจะชี้แจงข้าสินะ โปรดรู้ไว้ด้วยว่าข้าจะรอบคอบเช่นเดิม,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
196,MS10A_X16_B0_0010_M_SVR_0020.wav,MS10A_X16_B0_0010_M_SVR_0020,200,200,200,203,สวาร็อค,npc,male,svarog,,องค์ชายโรแลนด์!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
197,MS10A_X16_B0_0010_M_SVR_0030.wav,MS10A_X16_B0_0010_M_SVR_0030,201,201,201,204,สวาร็อค,npc,male,svarog,,ไหนบอกว่าท่านถูกสังหารไง!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
198,MS10A_X16_B0_0010_M_SVR_0040.wav,MS10A_X16_B0_0010_M_SVR_0040,202,202,202,205,สวาร็อค,npc,male,svarog,,...ข้าเข้าใจ แต่ให้เวลาข้าคิดก่อนนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
199,MS10A_X16_B0_0020_F_HEW_0010.wav,MS10A_X16_B0_0020_F_HEW_0010,203,203,203,206,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ตรงนั้นน่ะ! ทำอะไรของเจ้า!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
200,MS10A_X16_B0_0020_F_HEW_0020.wav,MS10A_X16_B0_0020_F_HEW_0020,204,204,204,207,Hughette,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ชายผู้นี้กำลังแอบฟังพวกท่านเจ้าค่ะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
201,MS10A_X16_B0_0020_M_BND_0010.wav,MS10A_X16_B0_0020_M_BND_0010,205,205,205,208,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เข้าใจแล้วขอรับ ลอร์ดดราแกนจึงทุ่มเทให้ปฏิบัติการเหมืองแร่ขนาดนี้สินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
202,MS10A_X16_B0_0020_M_BND_0020.wav,MS10A_X16_B0_0020_M_BND_0020,206,206,206,209,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,สมมุติว่าพวกเราได้รับผลประโยชน์ พวกเราคงไม่ลงมือโดยปราศจากแผนตอบโต้อยู่ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
203,MS10A_X16_B0_0020_M_BND_0030.wav,MS10A_X16_B0_0020_M_BND_0030,207,207,207,210,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แต่ดูจากสภาพของเกลนบรู๊คตอนนี้แล้ว...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
204,MS10A_X16_B0_0020_M_MB102_0010.wav,MS10A_X16_B0_0020_M_MB102_0010,208,208,208,211,ทหาร,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,...ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
205,MS10A_X16_B0_0020_M_MB102_0020.wav,MS10A_X16_B0_0020_M_MB102_0020,209,209,209,212,ทหาร,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ชิ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
206,MS10A_X16_B0_0020_M_RLN_0010.wav,MS10A_X16_B0_0020_M_RLN_0010,210,210,210,213,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แล้วถ้าเกิดมีใครสักคนพยายามจะครองบัลลังก์ โดยเอาการตายของลูกท่านมาบังหน้าล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
207,MS10A_X16_B0_0020_M_RLN_0020.wav,MS10A_X16_B0_0020_M_RLN_0020,211,211,211,214,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,และเขารู้แล้วว่าข้าเป็นใคร,,,PENDING_MANUAL_GENERATION,,triangle-strategy
208,MS10A_X16_B0_0020_M_SEL_0010.wav,MS10A_X16_B0_0020_M_SEL_0010,212,212,212,215,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,พวกเราตัดสินใจตั้งตนเป็นปรปักษ์กับกุสตาดอล์ฟขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
209,MS10A_X16_B0_0020_M_SEL_0020.wav,MS10A_X16_B0_0020_M_SEL_0020,213,213,213,216,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เช่นเดียวกันกับท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
210,MS10A_X16_B0_0020_M_SEL_0030.wav,MS10A_X16_B0_0020_M_SEL_0030,214,214,214,217,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้ายังจำคำพูดของลอร์ดดราแกนได้ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
211,MS10A_X16_B0_0020_M_SEL_0040.wav,MS10A_X16_B0_0020_M_SEL_0040,215,215,215,218,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,อนาคตนั้นอยู่ในมือของคนหนุ่มสาวอย่างเรา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
212,MS10A_X16_B0_0020_M_SEL_0050.wav,MS10A_X16_B0_0020_M_SEL_0050,216,216,216,219,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,อย่างที่พูดขอรับ โชคร้ายที่เราไม่รู้ว่าเป็นฝีมือใคร,,,PENDING_MANUAL_GENERATION,,triangle-strategy
213,MS10A_X16_B0_0020_M_SEL_0060.wav,MS10A_X16_B0_0020_M_SEL_0060,217,217,217,220,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แต่เกลนบรู๊คกับวูล์ฟฟอร์ตไม่ได้ผลประโยชน์จากการตายของเขาแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
214,MS10A_X16_B0_0020_M_SEL_0070.wav,MS10A_X16_B0_0020_M_SEL_0070,218,218,218,221,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เจ้าคือทหารคนก่อนหน้าไม่ใช่เหรอ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
215,MS10A_X16_B0_0020_M_SEL_0080.wav,MS10A_X16_B0_0020_M_SEL_0080,219,219,219,222,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ตามไปเร็ว! ฮิวเอทท์ เตือนคนอื่นด้วย!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
216,MS10A_X16_B0_0020_M_SVR_0010.wav,MS10A_X16_B0_0020_M_SVR_0010,220,220,220,223,สวาร็อค,npc,male,svarog,,ออกไปก่อน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
217,MS10A_X16_B0_0020_M_SVR_0020.wav,MS10A_X16_B0_0020_M_SVR_0020,221,221,221,224,สวาร็อค,npc,male,svarog,,ขอโทษที่เรียกท่านมาดึกดื่นป่านนี้ แต่ข้าเห็นความมุ่งมั่นของตระกูลวูล์ฟฟอร์ตแล้ว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
218,MS10A_X16_B0_0020_M_SVR_0030.wav,MS10A_X16_B0_0020_M_SVR_0030,222,222,222,225,สวาร็อค,npc,male,svarog,,ข้าว่าเราคุยเปิดอกกันเถอะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
219,MS10A_X16_B0_0020_M_SVR_0040.wav,MS10A_X16_B0_0020_M_SVR_0040,223,223,223,226,สวาร็อค,npc,male,svarog,,อืม เหตุที่ข้าต้องซื้อเกลือผิดกฎหมาย เพื่อรวบรวมอำนาจในการต่อกรกับอาร์ชดยุกเนี่ยแหละ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
220,MS10A_X16_B0_0020_M_SVR_0050.wav,MS10A_X16_B0_0020_M_SVR_0050,224,224,224,227,สวาร็อค,npc,male,svarog,,กุสตาดอล์ฟเอาแต่ไล่ตามฝันของตน จนถึงขั้นพยายามบ่อนทำลายอำนาจตระกูลข้า แม้ว่าจะเป็นครอบครัวเดียวกันก็ตาม,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
221,MS10A_X16_B0_0020_M_SVR_0060.wav,MS10A_X16_B0_0020_M_SVR_0060,225,225,225,228,สวาร็อค,npc,male,svarog,,...อืม เขามักพูดเช่นนั้นเสมอ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
222,MS10A_X16_B0_0020_M_SVR_0070.wav,MS10A_X16_B0_0020_M_SVR_0070,226,226,226,229,สวาร็อค,npc,male,svarog,,เขาถามข้าซ้ำแล้วซ้ำเล่า ว่าจะปล่อยให้กุสตาดอล์ฟทำตามอำเภอใจไปถึงไหน...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
223,MS10A_X16_B0_0020_M_SVR_0080.wav,MS10A_X16_B0_0020_M_SVR_0080,227,227,227,230,สวาร็อค,npc,male,svarog,,สรุปแล้ว ใครมันสังหารลูกข้ากัน? ทำไปเพื่ออะไร?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
224,MS10A_X16_B0_0020_M_SVR_0090.wav,MS10A_X16_B0_0020_M_SVR_0090,228,228,228,231,สวาร็อค,npc,male,svarog,,ฟังดูมีเหตุผล นครหลวงถูกยึดครองอย่างง่ายดาย ในขณะที่ทุกคนกำลังเฉลิมฉลองในปฏิบัติการเหมืองแร่,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
225,MS10A_X16_B0_0020_M_SVR_0100.wav,MS10A_X16_B0_0020_M_SVR_0100,229,229,229,232,สวาร็อค,npc,male,svarog,,...กุสตาดอล์ฟ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
226,MS10A_X16_B0_0020_M_SVR_0110.wav,MS10A_X16_B0_0020_M_SVR_0110,230,230,230,233,สวาร็อค,npc,male,svarog,,สายลับ!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
227,MS10A_X16_B0_0030_F_FRE_0010.wav,MS10A_X16_B0_0030_F_FRE_0010,231,231,231,234,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ใช่แล้วเจ้าค่ะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
228,MS10A_X16_B0_0030_F_FRE_0020.wav,MS10A_X16_B0_0030_F_FRE_0020,232,232,232,235,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ท่านอา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
229,MS10A_X16_B0_0030_M_BND_0010.wav,MS10A_X16_B0_0030_M_BND_0010,233,233,233,236,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,และกองกำลังของเขาอยู่ภายใต้การควบคุมของอาร์ชดยุก แสดงว่าคนที่บงการเรื่องนี้ทั้งหมดต้องเป็นกุสตาดอล์ฟแน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
230,MS10A_X16_B0_0030_M_BND_0020.wav,MS10A_X16_B0_0030_M_BND_0020,234,234,234,237,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ถูกต้องขอรับ แต่ถ้าเรารู้ทันแผนของเขา เราอาจพอมีโอกาสอยู่บ้าง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
