line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
136,MS13_H01_VOTE_START_F_MIR_0020.wav,MS13_H01_VOTE_START_F_MIR_0020,136,136,136,137,ไมโล,npc,female,milo,,สรุปคือท่านจะไม่ใช้คริสตัลระเบิดเหรอเจ้าคะ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
137,MS13_H01_VOTE_START_F_YRA_0010.wav,MS13_H01_VOTE_START_F_YRA_0010,137,137,137,138,Geela,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,แผนนั่นคงทำให้ประชาชนเสียหายน้อยลง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
138,MS13_H01_VOTE_START_F_YRA_0020.wav,MS13_H01_VOTE_START_F_YRA_0020,138,138,138,139,Geela,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,หากเราสามารถปิดล้อมปราสาท เราคงเจรจากับพวกเขาได้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
139,MS13_H01_VOTE_START_M_BND_0010.wav,MS13_H01_VOTE_START_M_BND_0010,139,139,139,140,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,นครหลวงถูกสร้างขึ้นใกล้แม่น้ำนอร์เซเลียขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
140,MS13_H01_VOTE_START_M_BND_0020.wav,MS13_H01_VOTE_START_M_BND_0020,140,140,140,141,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,การทำลายเขื่อนที่ล้อมรอบทะเลสาบเทลลิออร์ จะทำให้เราจมนครหลวงเกือบทั้งหมด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
141,MS13_H01_VOTE_START_M_BND_0030.wav,MS13_H01_VOTE_START_M_BND_0030,141,141,141,142,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,การจมนครหลวงจะทำให้กองทัพแตกพ่าย ซึ่งเราจะใช้โอกาสนั้นเพื่อบุกเข้ายึดอย่างรวดเร็วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
142,MS13_H01_VOTE_START_M_BND_0040.wav,MS13_H01_VOTE_START_M_BND_0040,142,142,142,143,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ก่อนหน้านี้ฮิวเอทท์ไปลาดตระเวนพื้นที่และพบทหารไม่มากนัก แสดงว่าอาร์ชดยุกคงคิดไม่ถึงสินะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
143,MS13_H01_VOTE_START_M_BND_0050.wav,MS13_H01_VOTE_START_M_BND_0050,143,143,143,144,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แต่เราจะแพ้ไม่ได้นะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
144,MS13_H01_VOTE_START_M_BND_0060.wav,MS13_H01_VOTE_START_M_BND_0060,144,144,144,145,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แต่ท่านเคยใช้เส้นทางนั้นมาก่อน ตอนนี้อาจจะถูกปิดตายไปแล้วก็ได้นะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
145,MS13_H01_VOTE_START_M_BND_0070.wav,MS13_H01_VOTE_START_M_BND_0070,145,145,145,146,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าเข้าใจในความปรารถนาของท่านนะขอรับ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
146,MS13_H01_VOTE_START_M_ELA_0010.wav,MS13_H01_VOTE_START_M_ELA_0010,146,146,146,147,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ถ้าอยากชนะก็ต้องคว้าโอกาส โดยไม่สนถึงผลกระทบที่ตามมา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
147,MS13_H01_VOTE_START_M_ELA_0020.wav,MS13_H01_VOTE_START_M_ELA_0020,147,147,147,148,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,เราจะแพ้ศึกครั้งนี้ไม่ได้นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
148,MS13_H01_VOTE_START_M_ELA_0030.wav,MS13_H01_VOTE_START_M_ELA_0030,148,148,148,149,Erador,main,male,erador,assets/triangle-strategy/approved_voice_references/erador.wav,ก็ถูกของท่าน แล้วเราจะชิงนครหลวงหลังจากนั้นยังไงล่ะขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
149,MS13_H01_VOTE_START_M_RLN_0010.wav,MS13_H01_VOTE_START_M_RLN_0010,149,149,149,150,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าขอโทษนะ แต่เจ้ากำลังแนะนำให้เราจมนครหลวงด้วยการพังเขื่อนเทลลิออร์อย่างงั้นเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
150,MS13_H01_VOTE_START_M_RLN_0020.wav,MS13_H01_VOTE_START_M_RLN_0020,150,150,150,151,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อย่าเลย ความเสียหายจะสาหัสเกินไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
151,MS13_H01_VOTE_START_M_RLN_0030.wav,MS13_H01_VOTE_START_M_RLN_0030,151,151,151,152,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ทำแบบนี้มันไม่คุ้มหรอกนะ เบเนดิกต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
152,MS13_H01_VOTE_START_M_RLN_0040.wav,MS13_H01_VOTE_START_M_RLN_0040,152,152,152,153,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เกลนบรู๊คเฟื่องฟูได้ก็เพราะเขื่อนนั่น อย่าเอาน้ำในเขื่อนไปทำอย่างอื่นเลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
153,MS13_H01_VOTE_START_M_RLN_0050.wav,MS13_H01_VOTE_START_M_RLN_0050,153,153,153,154,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่จำเป็นต้องใช้ความรุนแรงในการชิงเมืองคืนหรอก เราจู่โจมตอนกลางคืนเพื่อสังหารหัวหน้าของพวกมันก็ได้นี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
154,MS13_H01_VOTE_START_M_RLN_0060.wav,MS13_H01_VOTE_START_M_RLN_0060,154,154,154,155,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มีทางลอบเข้าปราสาทโดยไม่มีใครสังเกตเห็นอยู่นะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
155,MS13_H01_VOTE_START_M_RLN_0070.wav,MS13_H01_VOTE_START_M_RLN_0070,155,155,155,156,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่ต้องห่วง เรายังมีอีกทาง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
156,MS13_H01_VOTE_START_M_RLN_0080.wav,MS13_H01_VOTE_START_M_RLN_0080,156,156,156,157,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เปล่า ข้าจะใช้หลังลอบเข้าสำเร็จ เราจะใช้ระเบิดจมเรือรบเอสฟรอสต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
157,MS13_H01_VOTE_START_M_RLN_0090.wav,MS13_H01_VOTE_START_M_RLN_0090,157,157,157,158,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,มันจะทำลายเส้นทางหลบหนีของพวกเขา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
158,MS13_H01_VOTE_START_M_RLN_0100.wav,MS13_H01_VOTE_START_M_RLN_0100,158,158,158,159,Roland,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจรจางั้นเหรอ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
159,MS13_H01_VOTE_START_M_SEL_0010.wav,MS13_H01_VOTE_START_M_SEL_0010,159,159,159,160,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าขอถามพวกท่านอีกครั้ง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
160,MS13_H01_VOTE_START_M_SEL_0020.wav,MS13_H01_VOTE_START_M_SEL_0020,160,160,160,161,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เราจะจมนครหลวงด้วยการพังเขื่อนเทลลิออร์ดีไหม?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
161,MS13_H01_VOTE_START_M_SEL_0030.wav,MS13_H01_VOTE_START_M_SEL_0030,161,161,161,162,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หรือลอบเข้าปราสาทยามค่ำคืน ระเบิดเรือทิ้งและสังหารหัวหน้าของพวกมัน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
162,MS13_H01_VOTE_START_M_SEL_0040.wav,MS13_H01_VOTE_START_M_SEL_0040,162,162,162,163,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,หรือจะทำลายปราสาท ปกป้องชาวเมือง และเจรจากับศัตรูดีล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
163,MS13_H01_VOTE_START_M_SEL_0050.wav,MS13_H01_VOTE_START_M_SEL_0050,163,163,163,164,Serenoa,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ไปเอาตาชั่งมา ถึงเวลาตัดสินใจเลือกแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
164,MS13_H01_WD_0010_N_NNN_0010.wav,MS13_H01_WD_0010_N_NNN_0010,164,164,164,165,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,เอสฟรอสต์และเกลนบรู๊คยังคงยืนหยัด หลังคว่ำบาตรไฮแซนต์,,,PENDING_MANUAL_GENERATION,,triangle-strategy
165,MS13_H01_WD_0010_N_NNN_0020.wav,MS13_H01_WD_0010_N_NNN_0020,165,165,165,166,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,กุสตาดอล์ฟส่งเอริก้ามุ่งหน้าสู่ไฮแซนต์ตามคำสั่งของเขา และส่งทหารไปเสริมทัพในเกลนบรู๊คเพื่อกดดันรัฐศักดิ์สิทธิ์อย่างหนักหน่วง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
166,MS13_H01_WD_0010_N_NNN_0030.wav,MS13_H01_WD_0010_N_NNN_0030,166,166,166,167,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,องค์ชายโรแลนด์ผู้บัญชาไฮแซนต์ ได้ส่งรัฐมนตรีเซเรโนอาแห่งเจ็ดผู้ศักดิ์สิทธิ์เพื่อเตรียมมาตรการตอบโต้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
167,MS13_H01_WD_0010_N_NNN_0040.wav,MS13_H01_WD_0010_N_NNN_0040,167,167,167,168,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,นอร์เซเลียนั้น กำลังกลับเข้าสู่ภาวะสงครามในอีกไม่ช้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
168,MS13_X24_A0_0010_F_ABR_0010.wav,MS13_X24_A0_0010_F_ABR_0010,168,168,168,169,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,แหงล่ะ พวกมันจะมาชิงไวท์โฮล์มไปจากเราน่ะสิ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
169,MS13_X24_A0_0010_F_ABR_0020.wav,MS13_X24_A0_0010_F_ABR_0020,169,169,169,170,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,จะส่งไปทำไม รอพวกมันที่นี่แหละ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
170,MS13_X24_A0_0010_F_ABR_0030.wav,MS13_X24_A0_0010_F_ABR_0030,170,170,170,171,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ไม่ว่ากองทัพของพวกมันจะยิ่งใหญ่เพียงใด แต่พวกมันจะไม่มีวันโค่นปราสาทนี้ได้แน่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
171,MS13_X24_A0_0010_F_ABR_0040.wav,MS13_X24_A0_0010_F_ABR_0040,171,171,171,172,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,เราแค่ต้องถ่วงเวลาเท่านั้น เมื่อพวกมันรู้ว่าอาร์ชดยุกกำลังวางแผนอะไร รับรองต้องกลัวกันหัวหด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
172,MS13_X24_A0_0010_F_ABR_0050.wav,MS13_X24_A0_0010_F_ABR_0050,172,172,172,173,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ครั้งนี้มันไม่เหมือนเมื่อสามสิบปีก่อน เพราะพวกมันไม่มีสิทธิที่จะทำเช่นนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
173,MS13_X24_A0_0010_F_ABR_0060.wav,MS13_X24_A0_0010_F_ABR_0060,173,173,173,174,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ท่านเข้าใจดีใช่ไหมเจ้าคะ องค์ราชินี?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
174,MS13_X24_A0_0010_F_ABR_0070.wav,MS13_X24_A0_0010_F_ABR_0070,174,174,174,175,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,และประชาชนจะไม่สนับสนุนคนที่ทำเช่นนี้ วูล์ฟฟอร์ตไม่มีวันชนะโดยไร้ซึ่งการสนับสนุนของประชาชน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
175,MS13_X24_A0_0010_F_ABR_0080.wav,MS13_X24_A0_0010_F_ABR_0080,175,175,175,176,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,อย่าเอาอารมณ์ส่วนตัวมาลงกับสงครามสิเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
176,MS13_X24_A0_0010_F_ABR_0090.wav,MS13_X24_A0_0010_F_ABR_0090,176,176,176,177,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,คนซื่อบื้อแบบพวกท่านคงฝากความหวังไม่ได้หรอก อาร์ชดยุกคงรู้ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
177,MS13_X24_A0_0010_F_CRD_0010.wav,MS13_X24_A0_0010_F_CRD_0010,177,177,177,178,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,...ถูกต้อง เนื่องจากตอนนี้ข้าเป็นราชินีแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
178,MS13_X24_A0_0010_F_CRD_0020.wav,MS13_X24_A0_0010_F_CRD_0020,178,178,178,179,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,การโจมตีนครหลวงถือเป็นการทรยศต่อราชวงศ์และอาณาจักร,,,PENDING_MANUAL_GENERATION,,triangle-strategy
179,MS13_X24_A0_0010_F_CRD_0030.wav,MS13_X24_A0_0010_F_CRD_0030,179,179,179,180,Cordelia,npc,female,cordelia,assets/triangle-strategy/approved_voice_references/cordelia.wav,ศึกระหว่างเราและวูล์ฟฟอร์ตเริ่มขึ้นแล้วสินะ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
180,MS13_X24_A0_0010_F_ERK_0010.wav,MS13_X24_A0_0010_F_ERK_0010,180,180,180,181,Erika,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ตายจริง พวกเราทำไงดีเนี่ย?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
181,MS13_X24_A0_0010_F_ERK_0020.wav,MS13_X24_A0_0010_F_ERK_0020,181,181,181,182,Erika,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,เหมือนพวกเขาจะไม่ชอบแผนการของท่านพี่เลยนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
182,MS13_X24_A0_0010_F_ERK_0030.wav,MS13_X24_A0_0010_F_ERK_0030,182,182,182,183,Erika,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,จริง เห็นแล้วจะอ้วก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
183,MS13_X24_A0_0010_F_ERK_0040.wav,MS13_X24_A0_0010_F_ERK_0040,183,183,183,184,Erika,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ยัยนี่มันกวนประสาทเหลือเกิน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
184,MS13_X24_A0_0010_M_M169_0010.wav,MS13_X24_A0_0010_M_M169_0010,184,184,184,185,ผู้ส่งสาร,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,ท่านแม่ทัพ เหมือนว่ากองทหารไฮแซนต์เดินทางมาถึงปราสาทวูล์ฟฟอร์ตแล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
185,MS13_X24_A0_0010_M_TRS_0010.wav,MS13_X24_A0_0010_M_TRS_0010,185,185,185,186,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,อัฟโลร่า ส่งทหารไปตั้งรับเดี๋ยวนี้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
186,MS13_X24_A0_0010_M_TRS_0020.wav,MS13_X24_A0_0010_M_TRS_0020,186,186,186,187,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ซึ่งเอสฟรอสต์จะตกอยู่ในสถานการณ์เดียวกันในสงครามซอลท์ไอรอน ซึ่งเจ้าคงจำได้ใช่ไหมว่าครั้งนั้นเราเป็นฝ่ายแพ้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
187,MS13_X24_A0_0010_M_TRS_0030.wav,MS13_X24_A0_0010_M_TRS_0030,187,187,187,188,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,นังหุ่นเชิดนั่นมันเป็นราชินีซะที่ไหนกันเล่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
188,MS13_X24_A0_0010_M_TRS_0040.wav,MS13_X24_A0_0010_M_TRS_0040,188,188,188,189,Thalas,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,อัฟโลร่า!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
189,MS13_X24_A0_0020_F_ABR_0010.wav,MS13_X24_A0_0020_F_ABR_0010,189,189,189,190,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ไอ้สุนัขไฮแซนต์!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
190,MS13_X24_A0_0020_F_ABR_0020.wav,MS13_X24_A0_0020_F_ABR_0020,190,190,190,191,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,แผนโง่ๆ เช่นนี้ข้าไม่เชื่อหรอกนะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
191,MS13_X24_A0_0020_F_ABR_0030.wav,MS13_X24_A0_0020_F_ABR_0030,191,191,191,192,Avlora,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ไม่นะ... พวกมันพูดจริงเหรอเนี่ย!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
192,MS13_X24_A0_0020_F_M181_0010.wav,MS13_X24_A0_0020_F_M181_0010,192,192,192,193,หญิงชาวเมือง,generic,female,FEMALE_ADULT_A,assets/triangle-strategy/approved_voice_references/FEMALE_ADULT_A.wav,เหมือนเป็นแสงม่วงอะไรสักอย่างเลยนะ เออนี่...เจ้ารู้สึกว่าพื้นสั่นหรือเปล่า?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
193,MS13_X24_A0_0020_F_M181_0020.wav,MS13_X24_A0_0020_F_M181_0020,193,193,193,194,หญิงชาวเมือง,generic,female,FEMALE_ADULT_A,assets/triangle-strategy/approved_voice_references/FEMALE_ADULT_A.wav,อ้ากกกก!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
194,MS13_X24_A0_0020_F_M181_0030.wav,MS13_X24_A0_0020_F_M181_0030,194,194,194,195,หญิงชาวเมือง,generic,female,FEMALE_ADULT_A,assets/triangle-strategy/approved_voice_references/FEMALE_ADULT_A.wav,หนีเร็ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
195,MS13_X24_A0_0020_M_EGS_0010.wav,MS13_X24_A0_0020_M_EGS_0010,195,195,195,196,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ฮ่าๆๆ! ผู้บัญชาการอัฟโลร่า! หยุดอยู่ตรงนั้นแหละ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
196,MS13_X24_A0_0020_M_KNS_0010.wav,MS13_X24_A0_0020_M_KNS_0010,196,196,196,197,แคมเซลล์,npc,male,kamsell,,ชาวเกลนบรู๊คเอ๋ย! กระแสน้ำรุนแรงกำลังพัดเข้ามา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
197,MS13_X24_A0_0020_M_KNS_0020.wav,MS13_X24_A0_0020_M_KNS_0020,197,197,197,198,แคมเซลล์,npc,male,kamsell,,อีกไม่ช้านครแห่งนี้จะจมอยู่ใต้บาดาล! ขอให้พวกเจ้าอพยพโดยด่วน!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
198,MS13_X24_A0_0020_M_KNS_0030.wav,MS13_X24_A0_0020_M_KNS_0030,198,198,198,199,แคมเซลล์,npc,male,kamsell,,เขื่อนแตกแล้ว! พวกเรามาแค่มาเตือนเท่านั้น,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
199,MS13_X24_A0_0020_M_KNS_0040.wav,MS13_X24_A0_0020_M_KNS_0040,199,199,199,200,แคมเซลล์,npc,male,kamsell,,แรงสั่นสะเทือนคงทำให้พวกเจ้าได้รู้ทั่วกันแล้ว ถ้าไม่อยากตายก็อพยพหนีออกไปซะ!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
200,MS13_X24_A0_0020_M_M180_0010.wav,MS13_X24_A0_0020_M_M180_0010,200,200,200,201,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,เมื่อเช้าเจ้าเห็นแสงนั่นบนภูเขาไหม? มันช่างจ้าเสียเหลือเกิน!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
201,MS13_X24_A0_0020_M_M180_0020.wav,MS13_X24_A0_0020_M_M180_0020,201,201,201,202,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,อืม เหมือนจะแรงขึ้นเรื่อยๆด้วย...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
202,MS13_X24_A0_0020_M_M180_0030.wav,MS13_X24_A0_0020_M_M180_0030,202,202,202,203,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,น้ำจะท่วมเหรอ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
203,MS13_X24_A0_0020_M_M180_0040.wav,MS13_X24_A0_0020_M_M180_0040,203,203,203,204,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,เขื่อนแตกเหรอ!? แสดงว่าแรงสั่นสะเทือนมาจากกระแสน้ำน่ะสิ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
204,MS13_X24_A0_0020_M_M322_0010.wav,MS13_X24_A0_0020_M_M322_0010,204,204,204,205,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,หทารไฮแซนต์!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
205,MS13_X24_A0_0020_M_M322_0020.wav,MS13_X24_A0_0020_M_M322_0020,205,205,205,206,ชาวเมือง,generic,male,MALE_ADULT_A,assets/triangle-strategy/approved_voice_references/MALE_ADULT_A.wav,วิ่ง! กระแสน้ำกำลังพัดมาแล้ว!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
206,MS13_X24_A0_1010_M_EGS_0010.wav,MS13_X24_A0_1010_M_EGS_0010,206,206,206,207,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,เพลิงสีม่วงลอยขึ้นเหนือทะเลสาบแล้วสินะ กระแสน้ำกำลังมาแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
207,MS13_X24_A0_1010_M_EGS_0020.wav,MS13_X24_A0_1010_M_EGS_0020,207,207,207,208,Exharme,npc,male,exharme,assets/triangle-strategy/approved_voice_references/exharme.wav,ฮ่าๆๆ แต่พวกเราไม่มีวันพ่ายแพ้พวกเขาแน่นอน! เอาล่ะ ไปนครหลวงกันเถอะ!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
208,MS13_X24_A0_1010_M_KNS_0010.wav,MS13_X24_A0_1010_M_KNS_0010,208,208,208,209,แคมเซลล์,npc,male,kamsell,,ตามคาดเลย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
209,MS13_X24_A0_1010_M_KNS_0020.wav,MS13_X24_A0_1010_M_KNS_0020,209,209,209,210,แคมเซลล์,npc,male,kamsell,,เห็นแบบนี้วูล์ฟฟอร์ตก็แอบร้ายเหมือนกันนะเนี่ย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
210,MS13_X24_A0_1010_M_KNS_0030.wav,MS13_X24_A0_1010_M_KNS_0030,210,210,210,211,แคมเซลล์,npc,male,kamsell,,น่ากลัวจริงๆ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
211,MS13_X24_A1_0010_F_FRE_0020.wav,MS13_X24_A1_0010_F_FRE_0020,212,212,212,213,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,งั้นเหรอ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
212,MS13_X24_A1_0010_F_FRE_0030.wav,MS13_X24_A1_0010_F_FRE_0030,213,213,213,214,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,อืม...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
213,MS13_X24_A1_0010_F_FRE_0040.wav,MS13_X24_A1_0010_F_FRE_0040,214,214,214,215,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,จะดีเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
214,MS13_X24_A1_0010_F_FRE_0050.wav,MS13_X24_A1_0010_F_FRE_0050,215,215,215,216,Frederica,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,...ได้เลย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
215,MS13_X24_A1_0010_M_BND_0010.wav,MS13_X24_A1_0010_M_BND_0010,216,216,216,217,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ท่านหญิงเดสตร้า ตอนนี้เราได้เปรียบแล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
216,MS13_X24_A1_0010_M_BND_0020.wav,MS13_X24_A1_0010_M_BND_0020,217,217,217,218,Benedict,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แม้เส้นทางจะยากลำบาก แต่ความพากเพียรของลอร์ดเซเรโนอา...ทำให้เขาเป็นผู้นำที่ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
