line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
160,MS07_H01_C0_0010_M_SLS_0010.wav,MS07_H01_C0_0010_M_SLS_0010,171,171,171,172,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,มีอะไรเหรอ บุ๊กเกอร์?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
161,MS07_H01_C0_0010_M_SLS_0020.wav,MS07_H01_C0_0010_M_SLS_0020,172,172,172,173,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,ว่ายังไงนะ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
162,MS07_H01_C0_0010_M_SLS_0030.wav,MS07_H01_C0_0010_M_SLS_0030,173,173,173,174,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,คุณพระคุณเจ้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
163,MS07_H01_C0_0010_M_SLS_0040.wav,MS07_H01_C0_0010_M_SLS_0040,174,174,174,175,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,อาร์ชดยุกวางแผนอะไรของเขากันเนี่ย? แล้วคนอื่นมีความเห็นอย่างไรบ้างล่ะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
164,MS07_H01_C0_0010_M_SLS_0050.wav,MS07_H01_C0_0010_M_SLS_0050,175,175,175,176,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,ยังไงข้าก็ต้องพูดคุยกับหัวหน้านักบวชก่อน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
165,MS07_H01_C0_0010_M_SLS_0060.wav,MS07_H01_C0_0010_M_SLS_0060,176,176,176,177,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,ส่งผลดีต่อตระกูลเอนด์ของเราเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
166,MS07_H01_C0_0010_M_SLS_0070.wav,MS07_H01_C0_0010_M_SLS_0070,177,177,177,178,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,...ใช่แล้วล่ะ ที่เจ้าพูดมาก็อาจจะถูก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
167,MS07_H01_C0_0010_M_SLS_0080.wav,MS07_H01_C0_0010_M_SLS_0080,178,178,178,179,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,บุ๊กเกอร์ที่รักของข้า ตระกูลเอนด์จะเป็นยังไงหากไม่มีเจ้ากันนะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
168,MS07_H01_C0_0010_M_SLS_0090.wav,MS07_H01_C0_0010_M_SLS_0090,179,179,179,180,ซอสเลย์,npc,male,sorsley,assets/triangle-strategy/approved_voice_references/sorsley.wav,ส่งนกไปที่ตำหนัก บอกพระองค์ว่า ซอสเลย์ผู้ศรัทธาอยากเข้าพบ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
169,MS07_H01_VOTE_110_F_FRE_0010.wav,MS07_H01_VOTE_110_F_FRE_0010,180,180,180,181,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ไม่มีทางอื่นจริงๆเหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
170,MS07_H01_VOTE_110_M_BND_0010.wav,MS07_H01_VOTE_110_M_BND_0010,181,181,181,182,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,มันถูกตัดสินแล้ว นี่คือเส้นทางที่เราเลือกเดิน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
171,MS07_H01_VOTE_110_M_RLN_0010.wav,MS07_H01_VOTE_110_M_RLN_0010,182,182,182,183,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ก็ตามนั้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
172,MS07_H01_VOTE_110_M_RLN_0020.wav,MS07_H01_VOTE_110_M_RLN_0020,183,183,183,184,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ไม่ต้องหรอก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
173,MS07_H01_VOTE_110_M_RLN_0030.wav,MS07_H01_VOTE_110_M_RLN_0030,184,184,184,185,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอบคุณที่ให้พักอาศัยนะ สหายข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
174,MS07_H01_VOTE_110_M_RLN_0040.wav,MS07_H01_VOTE_110_M_RLN_0040,185,185,185,186,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,สิ่งที่เจ้าเลือกนั้นยุติธรรมแล้ว จงเดินหน้าต่ออย่างภาคภูมิเสียเถิด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
175,MS07_H01_VOTE_110_M_SEL_0010.wav,MS07_H01_VOTE_110_M_SEL_0010,186,186,186,187,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,โรแลนด์...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
176,MS07_H01_VOTE_120_M_BND_0010.wav,MS07_H01_VOTE_120_M_BND_0010,188,188,188,189,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เส้นทางถูกตัดสินแล้ว,,,PENDING_MANUAL_GENERATION,,triangle-strategy
177,MS07_H01_VOTE_120_M_BND_0015.wav,MS07_H01_VOTE_120_M_BND_0015,189,189,189,190,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ตาชั่งเอียงไปในเส้นทางที่เราได้เลือก จงเตรียมพร้อมรับศึกที่กำลังมาถึงเสียเถิด,,,PENDING_MANUAL_GENERATION,,triangle-strategy
178,MS07_H01_VOTE_120_M_BND_0020.wav,MS07_H01_VOTE_120_M_BND_0020,190,190,190,191,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เตรียมตั้งรับ พวกเราจะขับไล่ทัพเอสฟรอสต์ออกไป,,,PENDING_MANUAL_GENERATION,,triangle-strategy
179,MS07_H01_VOTE_120_M_RLN_0010.wav,MS07_H01_VOTE_120_M_RLN_0010,191,191,191,192,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ไม่ ข้ารับไม่ได้!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
180,MS07_H01_VOTE_120_M_RLN_0020.wav,MS07_H01_VOTE_120_M_RLN_0020,192,192,192,193,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เจ้ารู้ไหมว่าพวกเราจะเสียเลือดเนื้อไปอีกเท่าไร!? ต้องมีคนตายเพื่อข้าอีกสักกี่คน!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
181,MS07_H01_VOTE_120_M_RLN_0030.wav,MS07_H01_VOTE_120_M_RLN_0030,193,193,193,194,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,...ก็ได้ ข้าจะทำเต็มที่เพื่อให้มันเป็นทางเลือกที่ถูกนะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
182,MS07_H01_VOTE_120_M_RLN_0040.wav,MS07_H01_VOTE_120_M_RLN_0040,194,194,194,195,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าจะร่วมสู้กับเจ้า สหายข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
183,MS07_H01_VOTE_120_M_SEL_0010.wav,MS07_H01_VOTE_120_M_SEL_0010,195,195,195,196,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,นี่เป็นการตัดสินใจร่วมกันของพวกเรา ซึ่งมันไม่ใช่เรื่องเล่นขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
184,MS07_H01_VOTE_DRAMA_M_RLN_S01_0010.wav,MS07_H01_VOTE_DRAMA_M_RLN_S01_0010,196,196,196,197,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าศรัทธาในตัวเจ้าเสมอ สหายข้า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
185,MS07_H01_VOTE_DRAMA_M_RLN_S02_0010.wav,MS07_H01_VOTE_DRAMA_M_RLN_S02_0010,197,197,197,198,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขออภัยด้วยนะ แต่ข้าคงยอมไม่ได้จริงๆในตอนนี้,,,PENDING_MANUAL_GENERATION,,triangle-strategy
186,MS07_H01_VOTE_START_M_BND_0010.wav,MS07_H01_VOTE_START_M_BND_0010,199,199,199,200,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ขอรับนายท่าน จะเริ่มหารือกันแล้วนะขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
187,MS07_H01_VOTE_START_M_SEL_0010.wav,MS07_H01_VOTE_START_M_SEL_0010,200,200,200,201,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจะส่งสัญญาณเมื่อถึงเวลาลงคะแนนเสียง ขอให้พวกท่านทั้งหมดพิจารณาอย่างถี่ถ้วนด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
188,MS07_H01_WD_0010_N_NNN_0010.wav,MS07_H01_WD_0010_N_NNN_0010,201,201,201,202,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,และแล้ว อาณาจักรอันภาคภูมิแห่งเกลนบรู๊คจึงล่มสลายอีกครั้ง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
189,MS07_H01_WD_0010_N_NNN_0020.wav,MS07_H01_WD_0010_N_NNN_0020,202,202,202,203,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,"เอสฟรอสต์เข้ายึดครองนครหลวง
ข่มขวัญว่าจะครองพื้นที่โดยรอบของมัน",,,PENDING_MANUAL_GENERATION,,triangle-strategy
190,MS07_H01_WD_0010_N_NNN_0030.wav,MS07_H01_WD_0010_N_NNN_0030,203,203,203,204,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,บัดนี้ ทัพของอาร์ชดยุกได้มุ่งหน้าสู่ฐานที่มั่นของวูล์ฟฟอร์ต ที่ซึ่งองค์ชายโรแลนด์ลี้ภัยอยู่กับมิตรสหายผู้ภักดีของเขา...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
191,MS07_H01_WD_0020_N_NNN_0010.wav,MS07_H01_WD_0020_N_NNN_0010,204,204,204,205,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,ไม่กี่วันถัดมาหลังจากการล่มสลายของนครหลวง กษัตริย์เร็กน่าแห่งเกลนบรู๊คถูกบั่นคอต่อหน้าราษฎรของเขา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
192,MS07_H01_WD_0020_N_NNN_0020.wav,MS07_H01_WD_0020_N_NNN_0020,205,205,205,206,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,การสิ้นพระชนม์ของกษัตริย์ผู้ใจดีมีเมตตา นำพาอาณาจักรเข้าสู่กลียุค,,,PENDING_MANUAL_GENERATION,,triangle-strategy
193,MS07_H01_WD_0020_N_NNN_0030.wav,MS07_H01_WD_0020_N_NNN_0030,206,206,206,207,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,สันติสุขอันแสนสั้นได้สิ้นลง ในขณะที่การนองเลือดและความโกลาหลได้ถือกำเนิดขึ้น,,,PENDING_MANUAL_GENERATION,,triangle-strategy
194,MS07_H01_WD_0030_N_NNN_0010.wav,MS07_H01_WD_0030_N_NNN_0010,207,207,207,208,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,กองทัพเอสฟรอสต์รวบรวมกำลังพลที่ปราสาทไวท์โฮล์มตามคำบัญชาของกุสตาดอล์ฟ พร้อมเดินทัพสู่แคว้นวูล์ฟฟอร์ต,,,PENDING_MANUAL_GENERATION,,triangle-strategy
195,MS07_H01_WD_0030_N_NNN_0020.wav,MS07_H01_WD_0030_N_NNN_0020,208,208,208,209,Narrator,narrator,female,narrator,assets/triangle-strategy/approved_voice_references/narrator.wav,เป้าหมายพวกเขาคือการครอบครององค์ชายโรแลนด์ ผู้สืบบัลลังก์เกลนบรู๊คที่ไม่มีผู้ใดต้องการ...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
196,MS07_X08_A0_0010_M_GST_0010.wav,MS07_X08_A0_0010_M_GST_0010,209,209,209,210,กุสตาดอล์ฟ,npc,male,gustadolph,,เรื่ององค์ชายโรแลนด์สินะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
197,MS07_X08_A0_0010_M_GST_0020.wav,MS07_X08_A0_0010_M_GST_0020,210,210,210,211,กุสตาดอล์ฟ,npc,male,gustadolph,,สรุปแล้วพวกมันจะไม่ส่งองค์ชายให้เรา ช่าง...น่าสนใจดีนี่,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
198,MS07_X08_A0_0010_M_GST_0030.wav,MS07_X08_A0_0010_M_GST_0030,211,211,211,212,กุสตาดอล์ฟ,npc,male,gustadolph,,อยากจะภักดีต่อราชวงศ์จนตัวตายเลยสินะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
199,MS07_X08_A0_0010_M_GST_0040.wav,MS07_X08_A0_0010_M_GST_0040,212,212,212,213,กุสตาดอล์ฟ,npc,male,gustadolph,,...ย่อมได้ ส่งนกไปหาแม่ทัพอัฟโลร่า,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
200,MS07_X08_A0_0010_M_GST_0050.wav,MS07_X08_A0_0010_M_GST_0050,213,213,213,214,กุสตาดอล์ฟ,npc,male,gustadolph,,บอกนางให้บุกไปแคว้นวูล์ฟฟอร์ตได้เลย หากไม่ได้ตัวองค์ชายก็ไม่ต้องกลับมาอีก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
201,MS07_X08_A0_0010_M_M159_0010.wav,MS07_X08_A0_0010_M_M159_0010,214,214,214,215,ผู้ส่งสาร,generic,male,MALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_A.wav,ขออภัยที่ขัดจังหวะขอรับ มีนกส่งสารมาจากวูล์ฟฟอร์ตขอรับนายท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
202,MS07_X08_A0_0010_M_M159_0020.wav,MS07_X08_A0_0010_M_M159_0020,215,215,215,216,ผู้ส่งสาร,generic,male,MALE_YOUNG_A,assets/triangle-strategy/approved_voice_references/MALE_YOUNG_A.wav,ขอรับ นายท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
203,MS07_X08_A0_0020_F_ERK_0010.wav,MS07_X08_A0_0020_F_ERK_0010,216,216,216,217,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ยอมตายดีกว่าเชื่อฟังเหรอ? วูล์ฟฟอร์ตนี่มันโง่สิ้นดี...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
204,MS07_X08_A0_0020_F_ERK_0020.wav,MS07_X08_A0_0020_F_ERK_0020,217,217,217,218,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,อย่างน้อยอัฟโลร่าจะได้โอกาสพิสูจน์ฝีมือในสนามรบแล้วล่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
205,MS07_X08_A0_0020_F_ERK_0030.wav,MS07_X08_A0_0020_F_ERK_0030,218,218,218,219,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ก็ขอให้เป็นเช่นนั้น...เพื่อตัวนางเอง,,,PENDING_MANUAL_GENERATION,,triangle-strategy
206,MS07_X08_A0_0020_F_ERK_0040.wav,MS07_X08_A0_0020_F_ERK_0040,219,219,219,220,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,เมื่อตระกูลสูงสุดแห่งเกลนบรู๊คถูกกำจัด อีกสองตระกูลที่เหลือจะเอายังไงดี?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
207,MS07_X08_A0_0020_F_ERK_0050.wav,MS07_X08_A0_0020_F_ERK_0050,220,220,220,221,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ไม่มีวันซะหรอก น้องข้า...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
208,MS07_X08_A0_0020_M_TRS_0010.wav,MS07_X08_A0_0020_M_TRS_0010,221,221,221,222,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,นั่นคือเหตุผลที่เรารับนางเข้ามาไม่ใช่เหรอ? นางยังมีประโยชน์อยู่บ้างแหละน่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
209,MS07_X08_A0_0020_M_TRS_0020.wav,MS07_X08_A0_0020_M_TRS_0020,222,222,222,223,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,หึ... คำตอบก็น่าจะชัดเจนอยู่แล้วนะน้องรัก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
210,MS07_X08_A0_0020_M_TRS_0030.wav,MS07_X08_A0_0020_M_TRS_0030,223,223,223,224,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ตระกูลเทลลิออร์ผู้ขลาดเขลาจะอยู่ใต้บัญชาของเรา... ส่วนฟ็อลคส์ผู้คลั่งกษัตริย์จะทำตรงกันข้าม...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
211,MS07_X08_A0_0020_M_TRS_0040.wav,MS07_X08_A0_0020_M_TRS_0040,224,224,224,225,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,แต่ตระกูลฟ็อลคส์มีดินแดนอุดมสมบูรณ์ คิดว่าท่านพี่จะปล่อยผ่านโอกาสช่วงชิงขุมทรัพย์ชั้นเลิศเช่นนี้ได้เหรอ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
212,MS07_X08_A0_0030_F_ABR_0010.wav,MS07_X08_A0_0030_F_ABR_0010,225,225,225,226,อัฟโลร่า,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ข้าไม่ขอแก้ตัวใดๆ ทั้งสิ้นเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
213,MS07_X08_A0_0030_F_ABR_0020.wav,MS07_X08_A0_0030_F_ABR_0020,226,226,226,227,อัฟโลร่า,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,ข้าประเมินทัพวูล์ฟฟอร์ตต่ำไป ต่อไปนี้มันจะไม่เกิดขึ้นอีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
214,MS07_X08_A0_0030_F_ABR_0030.wav,MS07_X08_A0_0030_F_ABR_0030,227,227,227,228,อัฟโลร่า,npc,female,avlora,assets/triangle-strategy/approved_voice_references/avlora.wav,รอบนี้จะไม่ทำให้ท่านผิดหวังเจ้าค่ะ ข้ารับปาก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
215,MS07_X08_A0_0030_M_GST_0010.wav,MS07_X08_A0_0030_M_GST_0010,228,228,228,229,กุสตาดอล์ฟ,npc,male,gustadolph,,มันจะไม่เกิดขึ้นอยู่แล้ว และข้าไม่รับคำขอโทษในความอ่อนหัดที่ทำให้เจ้าพ่ายแพ้หรอกนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
216,MS07_X08_A0_0030_M_GST_0020.wav,MS07_X08_A0_0030_M_GST_0020,229,229,229,230,กุสตาดอล์ฟ,npc,male,gustadolph,,ชัยชนะของวูล์ฟฟอร์ตมีราคาที่ต้องจ่าย เราต้องบุกโจมตีอีกครั้งก่อนที่พวกมันตั้งตัวสำเร็จ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
217,MS07_X08_A0_0030_M_GST_0030.wav,MS07_X08_A0_0030_M_GST_0030,230,230,230,231,กุสตาดอล์ฟ,npc,male,gustadolph,,พักเสียเถอะ อัฟโลร่า อีกไม่นานเจ้าจะได้ทำหน้าที่อีกครั้ง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
218,MS07_X08_A0_0030_M_GST_0040.wav,MS07_X08_A0_0030_M_GST_0040,231,231,231,232,กุสตาดอล์ฟ,npc,male,gustadolph,,ถ้างั้นก็รักษาคำพูดด้วย ข้าไม่ยอมให้ใครมาขัดขวางข้าเด็ดขาด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
219,MS07_X08_A1_0010_F_ANA_0010.wav,MS07_X08_A1_0010_F_ANA_0010,232,232,232,233,แอนนา,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,...เจ้าค่ะ พวกเราถูกทัพหลักของอาร์ชดยุกห้อมล้อม โดยมีอัฟโลร่าเป็นแม่ทัพ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
220,MS07_X08_A1_0010_F_HEW_0010.wav,MS07_X08_A1_0010_F_HEW_0010,233,233,233,234,ฮิวเอทท์,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,องค์ชาย ชีวิตของท่านมีค่ามากกว่าจะโยนทิ้งไปง่ายๆแบบนี้นะเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
221,MS07_X08_A1_0010_M_BND_0010.wav,MS07_X08_A1_0010_M_BND_0010,234,234,234,235,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,การเผชิญหน้ากับทัพเอสฟรอสต์โดยตรงถือเป็นกิจที่โง่เขลาขอรับ พวกมันขับไล่เราได้อย่างไม่มีปัญหา,,,PENDING_MANUAL_GENERATION,,triangle-strategy
222,MS07_X08_A1_0010_M_BND_0020.wav,MS07_X08_A1_0010_M_BND_0020,235,235,235,236,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,พวกเราลองคิดแผนอื่นกันดีกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
223,MS07_X08_A1_0010_M_BND_0030.wav,MS07_X08_A1_0010_M_BND_0030,236,236,236,237,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ความจริงแล้ว เมืองนี้มีสิ่งอื่นมากกว่าที่ตาเห็นขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
224,MS07_X08_A1_0010_M_BND_0040.wav,MS07_X08_A1_0010_M_BND_0040,237,237,237,238,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เป็นความลับที่จะถูกเปิดเผยต่อลอร์ดคนใหม่ภายใต้สถานการณ์ปกติ หลังการสืบตำแหน่งอย่างเป็นทางการ แต่ในช่วงเวลายากลำบากนั้น...,,,PENDING_MANUAL_GENERATION,,triangle-strategy
225,MS07_X08_A1_0010_M_BND_0050.wav,MS07_X08_A1_0010_M_BND_0050,238,238,238,239,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าส่งคนไปเตรียมการให้แล้วขอรับ รบกวนช่วยมากับข้าด้วย เรามีเวลาไม่มากขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
226,MS07_X08_A1_0010_M_RLN_0010.wav,MS07_X08_A1_0010_M_RLN_0010,239,239,239,240,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,อัฟโลร่า? เจ้าแน่ใจเหรอ!?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
227,MS07_X08_A1_0010_M_RLN_0020.wav,MS07_X08_A1_0010_M_RLN_0020,240,240,240,241,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,นางสังหารท่านพี่...รวมถึงอาจารย์ของข้าด้วย ข้าจะแก้แค้นให้พวกเขา แม้ต้องแลกด้วยชีวิตก็ตาม!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
228,MS07_X08_A1_0010_M_RLN_0030.wav,MS07_X08_A1_0010_M_RLN_0030,241,241,241,242,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้ารู้แล้วน่า แต่ว่า-!,,,PENDING_MANUAL_GENERATION,,triangle-strategy
229,MS07_X08_A1_0020_F_ANA_0010.wav,MS07_X08_A1_0020_F_ANA_0010,244,244,244,245,แอนนา,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,พร้อมแล้วเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
230,MS07_X08_A1_0020_F_ANA_0020.wav,MS07_X08_A1_0020_F_ANA_0020,245,245,245,246,แอนนา,main,female,anna,assets/triangle-strategy/approved_voice_references/anna.wav,รับทราบเจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
231,MS07_X08_A1_0020_F_HEW_0010.wav,MS07_X08_A1_0020_F_HEW_0010,246,246,246,247,ฮิวเอทท์,main,female,hughette,assets/triangle-strategy/approved_voice_references/hughette.wav,ข้าจะช่วยด้วย เหยี่ยวของข้าจัดการซากอาคารได้เจ้าค่ะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
232,MS07_X08_A1_0020_F_YRA_0010.wav,MS07_X08_A1_0020_F_YRA_0010,247,247,247,248,จีล่า,main,female,geela,assets/triangle-strategy/approved_voice_references/geela.wav,ข้าขอตัวไปรักษาคนเจ็บก่อนนะเจ้าคะ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
233,MS07_X08_A1_0020_M_BND_0010.wav,MS07_X08_A1_0020_M_BND_0010,248,248,248,249,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,เดินทางปลอดภัยนะแอนนา ฝากทักทายคนอื่นๆด้วย,,,PENDING_MANUAL_GENERATION,,triangle-strategy
234,MS07_X08_A1_0020_M_BND_0020.wav,MS07_X08_A1_0020_M_BND_0020,249,249,249,250,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,พวกเราคงต้องเสี่ยงขอความช่วยเหลือจากอาณาจักรมหาอำนาจ ข้าอยากให้เจ้าช่วยประเมินให้หน่อยว่าพวกเราเชื่อใจพวกเขาได้มากแค่ไหน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
235,MS07_X08_A1_0020_M_BND_0030.wav,MS07_X08_A1_0020_M_BND_0030,250,250,250,251,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าส่งแอนนาไปรัฐศักดิ์สิทธิ์ไฮแซนต์แล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
236,MS07_X08_A1_0020_M_BND_0040.wav,MS07_X08_A1_0020_M_BND_0040,251,251,251,252,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,แม้ว่าความสัมพันธ์ของเราจะไม่เหมือนเดิม แต่เราต้องการความช่วยเหลือ ไม่ว่ามันจะอยู่ที่ใดก็ตาม,,,PENDING_MANUAL_GENERATION,,triangle-strategy
