line_no,file_name,self_id,cue,sequence,waveform,awb_stream,character_name,role,gender,voice_target,reference_audio,thai_text,pronunciation_note,prosody_note,status,tts_text,voice_project
121,MS03_X03_B0_0010_M_RLN_0030.wav,MS03_X03_B0_0010_M_RLN_0030,125,125,125,126,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,แสดงว่าท่านคาดหวังในตัวเขามากเลยสินะ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
122,MS03_X03_B0_0010_M_SEL_0010.wav,MS03_X03_B0_0010_M_SEL_0010,127,127,127,128,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขอรับนายท่าน ขอบคุณที่ต้อนรับอย่างอบอุ่นขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
123,MS03_X03_B0_0010_M_SEL_0020.wav,MS03_X03_B0_0010_M_SEL_0020,128,128,128,129,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าจะจำไว้ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
124,MS03_X03_B0_0010_M_SEL_0030.wav,MS03_X03_B0_0010_M_SEL_0030,129,129,129,130,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ฝ่าบาทฝากขอบคุณลอร์ดดราแกนที่ช่วยเหลือในกิจการเหมืองแร่ขอรับ ทักษะด้านวิศวะของเขาเป็นสิ่งที่ขาดไม่ได้จริงๆ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
125,MS03_X03_B0_0010_M_SEL_0040.wav,MS03_X03_B0_0010_M_SEL_0040,130,130,130,131,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ได้ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
126,MS03_X03_B0_0010_M_SEL_0050.wav,MS03_X03_B0_0010_M_SEL_0050,131,131,131,132,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เช่นนั้นพวกเราต้องขอตัวก่อน ขอบคุณมากขอรับ ลอร์ดสวาร็อค,,,PENDING_MANUAL_GENERATION,,triangle-strategy
127,MS03_X03_B0_0010_M_SVR_0010.wav,MS03_X03_B0_0010_M_SVR_0010,132,132,132,133,สวาร็อค,npc,male,svarog,,อัฟโลร่า! เอริก้า! ...ธาลาส ยินดีต้อนรับกลับบ้าน พิธีฉลองเกิดผลบ้างไหม?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
128,MS03_X03_B0_0010_M_SVR_0030.wav,MS03_X03_B0_0010_M_SVR_0030,134,134,134,135,สวาร็อค,npc,male,svarog,,อ้าว พ่อหนุ่มวูล์ฟฟอร์ต! คู่หมั้นเฟรเดอริก้าสินะ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
129,MS03_X03_B0_0010_M_SVR_0040.wav,MS03_X03_B0_0010_M_SVR_0040,135,135,135,136,สวาร็อค,npc,male,svarog,,ด้วยความยินดี ลอร์ดเซเรโนอา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
130,MS03_X03_B0_0010_M_SVR_0050.wav,MS03_X03_B0_0010_M_SVR_0050,136,136,136,137,สวาร็อค,npc,male,svarog,,ข้ามีนามว่า สวาร็อค เอสฟรอสต์ ข้าคือผู้เฝ้าประตูแฝดซึ่งเป็นด่านหน้าของราชรัฐ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
131,MS03_X03_B0_0010_M_SVR_0060.wav,MS03_X03_B0_0010_M_SVR_0060,137,137,137,138,สวาร็อค,npc,male,svarog,,ไม่นึกว่าจะได้เจอกันเร็วขนาดนี้นะ เฟรเดอริก้า! แต่ข้าก็เข้าใจแหละนะ มีของดีก็ต้องเอามาอวดให้ดูซะหน่อย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
132,MS03_X03_B0_0010_M_SVR_0070.wav,MS03_X03_B0_0010_M_SVR_0070,138,138,138,139,สวาร็อค,npc,male,svarog,,ฮ่าๆๆ! ดีใจที่ได้เห็นเจ้าพูดออกมาตรงๆนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
133,MS03_X03_B0_0010_M_SVR_0080.wav,MS03_X03_B0_0010_M_SVR_0080,139,139,139,140,สวาร็อค,npc,male,svarog,,ข้าขอเตือนไว้ก่อนนะพ่อหนุ่ม อย่าทำให้นางโมโหเชียว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
134,MS03_X03_B0_0010_M_SVR_0090.wav,MS03_X03_B0_0010_M_SVR_0090,140,140,140,141,สวาร็อค,npc,male,svarog,,องค์ชายโรแลนด์! ข้าไม่นึกว่าท่านจะมาด้วยนะเนี่ย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
135,MS03_X03_B0_0010_M_SVR_0100.wav,MS03_X03_B0_0010_M_SVR_0100,141,141,141,142,สวาร็อค,npc,male,svarog,,แอบหนีเที่ยวสินะ จัดไป!,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
136,MS03_X03_B0_0010_M_SVR_0110.wav,MS03_X03_B0_0010_M_SVR_0110,142,142,142,143,สวาร็อค,npc,male,svarog,,...แถมเขาคุยโม้โอ้อวดจนเหลือทนสินะ เรื่องนั้นให้อภัยลูกข้าด้วย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
137,MS03_X03_B0_0010_M_SVR_0120.wav,MS03_X03_B0_0010_M_SVR_0120,143,143,143,144,สวาร็อค,npc,male,svarog,,ยังไงซะ เขาก็แน่วแน่ในเป้าหมายของตนอย่างมาก เขาต้องการนำพาเราไปสู่ยุคใหม่จริงๆ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
138,MS03_X03_B0_0010_M_SVR_0130.wav,MS03_X03_B0_0010_M_SVR_0130,144,144,144,145,สวาร็อค,npc,male,svarog,,ท่านเองก็ช่วยทำให้ฝันของเขาเป็นจริงด้วยนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
139,MS03_X03_B0_0010_M_SVR_0140.wav,MS03_X03_B0_0010_M_SVR_0140,145,145,145,146,สวาร็อค,npc,male,svarog,,ก็ไม่ได้อยากคาดหวังหรอกขอรับ แต่ข้าเป็นพ่อของเขานี่หน่า,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
140,MS03_X03_B0_0010_M_SVR_0150.wav,MS03_X03_B0_0010_M_SVR_0150,146,146,146,147,สวาร็อค,npc,male,svarog,,ขออภัยด้วย พวกท่านคงเหนื่อยล้าจากการเดินทางสินะ ข้าไม่รั้งพวกท่านไว้แล้วล่ะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
141,MS03_X03_B0_0010_M_SVR_0160.wav,MS03_X03_B0_0010_M_SVR_0160,147,147,147,148,สวาร็อค,npc,male,svarog,,อาร์ชดยุกกุสตาดอล์ฟ กำลังรอพวกท่านอยู่ที่ไอรอนสโตน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
142,MS03_X03_B0_0010_M_TRS_0010.wav,MS03_X03_B0_0010_M_TRS_0010,148,148,148,149,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,มันเป็นหน้าที่รัฐมนตรีของข้าที่ต้องไปอยู่แล้วขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
143,MS03_X03_B0_1010_F_FRE_0010.wav,MS03_X03_B0_1010_F_FRE_0010,149,149,149,150,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,เจ้าค่ะ ท่านพี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
144,MS03_X03_B0_1010_F_FRE_0020.wav,MS03_X03_B0_1010_F_FRE_0020,150,150,150,151,เฟรเดอริก้า,main,female,frederica,assets/triangle-strategy/approved_voice_references/frederica.wav,ที่นั่นมีตำรามากมายนับไม่ถ้วน ตั้งแต่สมัยโบราณจนถึงสมัยใหม่ ข้ากล้าพูดเลยว่าสู้ของกระทรวงโอสถไฮแซนต์ได้แน่นอน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
145,MS03_X03_B0_1010_M_BND_0010.wav,MS03_X03_B0_1010_M_BND_0010,151,151,151,152,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,จริงเหรอขอรับ นายท่าน?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
146,MS03_X03_B0_1010_M_BND_0020.wav,MS03_X03_B0_1010_M_BND_0020,152,152,152,153,เบเนดิกต์,main,male,benedict,assets/triangle-strategy/approved_voice_references/benedict.wav,ข้าคิดว่าในหอสมุดจะมีความลับที่ต้องถูกปกปิดไว้เสียอีก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
147,MS03_X03_B0_1010_M_GST_0010.wav,MS03_X03_B0_1010_M_GST_0010,153,153,153,154,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้าคือกุสตาดอล์ฟ อาร์ชดยุกแห่งเอสฟรอสต์ ข้าขอต้อนรับพวกเจ้าสู่อาณาจักรเป็นการส่วนตัว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
148,MS03_X03_B0_1010_M_GST_0020.wav,MS03_X03_B0_1010_M_GST_0020,154,154,154,155,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้ากำลังพูดคุยกับลอร์ดคนใหม่แห่งตระกูลวูล์ฟฟอร์ตสินะ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
149,MS03_X03_B0_1010_M_GST_0030.wav,MS03_X03_B0_1010_M_GST_0030,155,155,155,156,กุสตาดอล์ฟ,npc,male,gustadolph,,ไม่มีปัญหาหรอก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
150,MS03_X03_B0_1010_M_GST_0040.wav,MS03_X03_B0_1010_M_GST_0040,156,156,156,157,กุสตาดอล์ฟ,npc,male,gustadolph,,อัฟโลร่าบอกข้าว่า เจ้าแสดงฝีมือในงานประลองได้ดีทีเดียว,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
151,MS03_X03_B0_1010_M_GST_0050.wav,MS03_X03_B0_1010_M_GST_0050,157,157,157,158,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้าอยากเห็นเหลือเกินว่าบุตรชายของวีรบุรุษในตำนาน พึ่งพาตัวเองอย่างไรในการต่อสู้,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
152,MS03_X03_B0_1010_M_GST_0060.wav,MS03_X03_B0_1010_M_GST_0060,158,158,158,159,กุสตาดอล์ฟ,npc,male,gustadolph,,ความพยายามของเจ้าเป็นสิ่งที่ดี สมกับว่าที่น้องเขยข้าจริงๆ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
153,MS03_X03_B0_1010_M_GST_0070.wav,MS03_X03_B0_1010_M_GST_0070,159,159,159,160,กุสตาดอล์ฟ,npc,male,gustadolph,,นอร์เซเลียกำลังเปลี่ยนไป มันคือยุคที่เราจะไม่ยุติปัญหาด้วยคมดาบ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
154,MS03_X03_B0_1010_M_GST_0080.wav,MS03_X03_B0_1010_M_GST_0080,160,160,160,161,กุสตาดอล์ฟ,npc,male,gustadolph,,ยุคนี้คือยุคแห่งการเจรจา ข้าอยากฟังความเห็นของเจ้าเรื่องสนธิสัญญาเหมืองแร่อย่างตรงไปตรงมา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
155,MS03_X03_B0_1010_M_GST_0090.wav,MS03_X03_B0_1010_M_GST_0090,161,161,161,162,กุสตาดอล์ฟ,npc,male,gustadolph,,อืม เป็นคำตอบที่น่าเบื่อจริงๆ แถมดูอ่อนประสบการณ์ด้วยซ้ำ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
156,MS03_X03_B0_1010_M_GST_0100.wav,MS03_X03_B0_1010_M_GST_0100,162,162,162,163,กุสตาดอล์ฟ,npc,male,gustadolph,,เจ้าเชื่อจริงๆเหรอ ว่าแต่ละอาณาจักรปรารถนาความกลมเกลียวเหมือนกัน?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
157,MS03_X03_B0_1010_M_GST_0110.wav,MS03_X03_B0_1010_M_GST_0110,163,163,163,164,กุสตาดอล์ฟ,npc,male,gustadolph,,ก็ สันติสุขแห่งนอร์เซเลียไงล่ะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
158,MS03_X03_B0_1010_M_GST_0120.wav,MS03_X03_B0_1010_M_GST_0120,164,164,164,165,กุสตาดอล์ฟ,npc,male,gustadolph,,สันติสุข...และเสรีภาพสำหรับทุกคน ให้พวกเขาได้ใช้ชีวิตตามแบบฉบับของตนเอง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
159,MS03_X03_B0_1010_M_GST_0130.wav,MS03_X03_B0_1010_M_GST_0130,165,165,165,166,กุสตาดอล์ฟ,npc,male,gustadolph,,เจ้าเชื่อว่าการแบ่งปันทรัพย์สมบัติให้ทุกคนเท่าๆกัน จะนำสันติสุขมาให้งั้นเหรอ...,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
160,MS03_X03_B0_1010_M_GST_0140.wav,MS03_X03_B0_1010_M_GST_0140,166,166,166,167,กุสตาดอล์ฟ,npc,male,gustadolph,,คนเราพอใจกับการที่มีความเท่าเทียมกับคนอื่นตั้งแต่เมื่อไหร่กัน?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
161,MS03_X03_B0_1010_M_GST_0150.wav,MS03_X03_B0_1010_M_GST_0150,167,167,167,168,กุสตาดอล์ฟ,npc,male,gustadolph,,ให้ข้าพูดแบบนี้ดีกว่า ข้าไม่ชอบผู้ที่ยัดเยียดความเท่าเทียมให้ใครหรอกนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
162,MS03_X03_B0_1010_M_GST_0160.wav,MS03_X03_B0_1010_M_GST_0160,168,168,168,169,กุสตาดอล์ฟ,npc,male,gustadolph,,ทุกคนสมควรได้รับเสรีภาพในการไขว่คว้าความสุขในแบบของตน ตามที่ตัวเองเห็นสมควร,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
163,MS03_X03_B0_1010_M_GST_0170.wav,MS03_X03_B0_1010_M_GST_0170,169,169,169,170,กุสตาดอล์ฟ,npc,male,gustadolph,,...โอโห คำตอบของลอร์ดหนุ่มผู้นี้ทำเอาข้าตกใจไม่เบา แถมเป็นการเดินทางนอกประเทศครั้งแรกซะด้วย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
164,MS03_X03_B0_1010_M_GST_0175.wav,MS03_X03_B0_1010_M_GST_0175,170,170,170,171,กุสตาดอล์ฟ,npc,male,gustadolph,,...แต่ฟังดูน่าสนใจอยู่นะ พูดต่อสิ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
165,MS03_X03_B0_1010_M_GST_0180.wav,MS03_X03_B0_1010_M_GST_0180,171,171,171,172,กุสตาดอล์ฟ,npc,male,gustadolph,,ถูกต้อง ไม่มีใครปกครองอาณาจักรได้ด้วยฝันเพ้อเจ้อกับคำพูดจำเจหรอก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
166,MS03_X03_B0_1010_M_GST_0190.wav,MS03_X03_B0_1010_M_GST_0190,172,172,172,173,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้าเองก็เชื่อว่า การแข่งขันมีความสำคัญในการรักษาความรุ่งเรืองของตนเอาไว้,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
167,MS03_X03_B0_1010_M_GST_0200.wav,MS03_X03_B0_1010_M_GST_0200,173,173,173,174,กุสตาดอล์ฟ,npc,male,gustadolph,,...และเจ้าไว้ใจได้เลยว่าข้าก็เป็นคู่แข่งที่น่าเกรงขามไม่เบา,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
168,MS03_X03_B0_1010_M_GST_0210.wav,MS03_X03_B0_1010_M_GST_0210,174,174,174,175,กุสตาดอล์ฟ,npc,male,gustadolph,,เฟรเดอริก้า เจ้าอย่าหลงผิดในหน้าที่ของตนด้วยเรื่องพวกนี้นะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
169,MS03_X03_B0_1010_M_GST_0220.wav,MS03_X03_B0_1010_M_GST_0220,175,175,175,176,กุสตาดอล์ฟ,npc,male,gustadolph,,จงอยู่เคียงข้างเซเรโนอาเสมอ และเป็นตัวแทนของเอสฟรอสต์ ด้วยความสง่าและภาคภูมิเสียเถิด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
170,MS03_X03_B0_1010_M_GST_0230.wav,MS03_X03_B0_1010_M_GST_0230,176,176,176,177,กุสตาดอล์ฟ,npc,male,gustadolph,,องค์ชายโรแลนด์ เนื่องจากท่านมาอย่างลับๆ ข้าไม่ขอมีพิธีรีตองอะไรแล้วกัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
171,MS03_X03_B0_1010_M_GST_0240.wav,MS03_X03_B0_1010_M_GST_0240,177,177,177,178,กุสตาดอล์ฟ,npc,male,gustadolph,,จะว่าไป ฝ่าบาทเร็กน่าไม่เป็นห่วงหน่อยเหรอ ที่ลูกคนเล็กมาเยือนถิ่นคนอื่นแบบนี้น่ะ?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
172,MS03_X03_B0_1010_M_GST_0250.wav,MS03_X03_B0_1010_M_GST_0250,178,178,178,179,กุสตาดอล์ฟ,npc,male,gustadolph,,เป็นทัศนคติที่ดีเลยนะ เช่นนั้นข้าขอพาท่านไปที่หอสมุดแล้วกัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
173,MS03_X03_B0_1010_M_GST_0260.wav,MS03_X03_B0_1010_M_GST_0260,179,179,179,180,กุสตาดอล์ฟ,npc,male,gustadolph,,ลอร์ดวูล์ฟฟอร์ต...ทั้งเจ้ากับมิตรสหายก็มาร่วมกับเราได้เช่นกันนะ,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
174,MS03_X03_B0_1010_M_GST_0270.wav,MS03_X03_B0_1010_M_GST_0270,180,180,180,181,กุสตาดอล์ฟ,npc,male,gustadolph,,...สบายใจได้เลย ข้าไม่แบ่งปันสิ่งเหล่านั้นกับพวกเจ้าหรอก,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
175,MS03_X03_B0_1010_M_GST_0280.wav,MS03_X03_B0_1010_M_GST_0280,181,181,181,182,กุสตาดอล์ฟ,npc,male,gustadolph,,แต่เนื่องจากเราเป็นพันธมิตรกันแล้ว ทั้งด้านเหมืองแร่และการสมรส ข้าจะพาพวกเจ้าเดินชมหอสมุดเอง,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
176,MS03_X03_B0_1010_M_RLN_0010.wav,MS03_X03_B0_1010_M_RLN_0010,182,182,182,183,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ขอบคุณที่ตัดสินใจเช่นนั้นขอรับ นายท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
177,MS03_X03_B0_1010_M_RLN_0020.wav,MS03_X03_B0_1010_M_RLN_0020,183,183,183,184,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,ข้าโตแล้วขอรับ และมันเป็นหน้าที่ขององค์ชายด้วยที่ต้องรู้ทันโลก,,,PENDING_MANUAL_GENERATION,,triangle-strategy
178,MS03_X03_B0_1010_M_RLN_0030.wav,MS03_X03_B0_1010_M_RLN_0030,184,184,184,185,โรแลนด์,main,male,roland,assets/triangle-strategy/approved_voice_references/roland.wav,เป็นข้อเสนอที่น่าสนใจ และข้ายินดีรับมันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
179,MS03_X03_B0_1010_M_SEL_0010.wav,MS03_X03_B0_1010_M_SEL_0010,185,185,185,186,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,เซเรโนอา วูล์ฟฟอร์ต ขอรับนายท่าน เป็นเกียรติของข้ายิ่งนักที่ได้เข้าพบท่าน,,,PENDING_MANUAL_GENERATION,,triangle-strategy
180,MS03_X03_B0_1010_M_SEL_0020.wav,MS03_X03_B0_1010_M_SEL_0020,186,186,186,187,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ในนามของฝ่าบาทเร็กน่าและราษฎรแห่งเกลนบรู๊คทุกคน พวกเราขอขอบคุณท่านอย่างสูงที่ช่วยเหลือกิจการเหมืองแร่ขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
181,MS03_X03_B0_1010_M_SEL_0030.wav,MS03_X03_B0_1010_M_SEL_0030,187,187,187,188,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าฝึกหนักเป็นเท่าตัว แต่ก็ยังไม่ได้ครึ่งของเขาเลยขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
182,MS03_X03_B0_1010_M_SEL_0050.wav,MS03_X03_B0_1010_M_SEL_0050,188,188,188,189,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเชื่อว่ามันเป็นพันธไมตรีอันสำคัญ ที่ทำให้อาณาจักรสามสามัคคีปรองดองกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
183,MS03_X03_B0_1010_M_SEL_0060.wav,MS03_X03_B0_1010_M_SEL_0060,189,189,189,190,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แล้วท่านปรารถนาสิ่งใดขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
184,MS03_X03_B0_1010_M_SEL_0070.wav,MS03_X03_B0_1010_M_SEL_0070,190,190,190,191,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,มันคือกิจการอันเฟื่องฟูที่ส่งผลประโยชน์ต่ออาณาจักรทั้งสามอย่างเท่าเทียมกันขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
185,MS03_X03_B0_1010_M_SEL_0080.wav,MS03_X03_B0_1010_M_SEL_0080,191,191,191,192,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ท่านไม่เชื่อแบบนั้นเหรอขอรับ?,,,PENDING_MANUAL_GENERATION,,triangle-strategy
186,MS03_X03_B0_1010_M_SEL_0090.wav,MS03_X03_B0_1010_M_SEL_0090,192,192,192,193,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ข้าเกรงว่าวิสัยทัศน์ของพวกเราจะไม่ตรงกัน และความสัมพันธ์อันเปราะบางนี้จะพังทลายขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
187,MS03_X03_B0_1010_M_SEL_0100.wav,MS03_X03_B0_1010_M_SEL_0100,193,193,193,194,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,ขะ-ขอรับนายท่าน มันก็ไม่ใช่ว่าสนธิสัญญาครั้งนี้จะล้มไม่เป็นท่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
188,MS03_X03_B0_1010_M_SEL_0110.wav,MS03_X03_B0_1010_M_SEL_0110,194,194,194,195,เซเรโนอา,main,male,serenoa,assets/triangle-strategy/approved_voice_references/serenoa.wav,แต่พวกเราต้องยอมรับความแตกต่าง และใช้มันเพื่อผลักดันทุกคนไปข้างหน้าขอรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
189,MS03_X03_B0_1020_F_ERK_0010.wav,MS03_X03_B0_1020_F_ERK_0010,195,195,195,196,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ท่านพี่เจ้าคะ อยากจะทำอะไรกับธาลาสก็เชิญ แต่ระวังดราแกนกับสวาร็อคหน่อยก็ดี,,,PENDING_MANUAL_GENERATION,,triangle-strategy
190,MS03_X03_B0_1020_F_ERK_0020.wav,MS03_X03_B0_1020_F_ERK_0020,196,196,196,197,เอริก้า,npc,female,erika,assets/triangle-strategy/approved_voice_references/erika.wav,ข้าคิดว่าพวกเขาต้องการ...ชิงตำแหน่งที่สูงกว่า,,,PENDING_MANUAL_GENERATION,,triangle-strategy
191,MS03_X03_B0_1020_M_GST_0010.wav,MS03_X03_B0_1020_M_GST_0010,197,197,197,198,กุสตาดอล์ฟ,npc,male,gustadolph,,...ธาลาส ดราแกนเป็นไงบ้าง?,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
192,MS03_X03_B0_1020_M_GST_0020.wav,MS03_X03_B0_1020_M_GST_0020,198,198,198,199,กุสตาดอล์ฟ,npc,male,gustadolph,,เขาก็ประสบความสำเร็จอยู่เหมือนกันนะ ข้าคงดูถูกเขาเกินไปหน่อย,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
193,MS03_X03_B0_1020_M_GST_0030.wav,MS03_X03_B0_1020_M_GST_0030,199,199,199,200,กุสตาดอล์ฟ,npc,male,gustadolph,,ธาลาส พวกเราไม่ใช่เกลนบรู๊คหรือไฮแซนต์นะ ที่นี่เอสฟรอสต์ พวกเราตัดสินคนจากการกระทำ ไม่ใช่สายเลือด,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
194,MS03_X03_B0_1020_M_GST_0040.wav,MS03_X03_B0_1020_M_GST_0040,200,200,200,201,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้ามอบโอกาสให้เจ้าต่างหากล่ะน้องข้า อย่าเข้าใจผิดไป,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
195,MS03_X03_B0_1020_M_GST_0050.wav,MS03_X03_B0_1020_M_GST_0050,201,201,201,202,กุสตาดอล์ฟ,npc,male,gustadolph,,หากเจ้าไม่อยากหลุดจากตำแหน่ง ก็ช่วยพิสูจน์ให้เห็นด้วยว่าคู่ควรกับมัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
196,MS03_X03_B0_1020_M_GST_0060.wav,MS03_X03_B0_1020_M_GST_0060,202,202,202,203,กุสตาดอล์ฟ,npc,male,gustadolph,,ถ้าคิดว่าโค่นข้าได้ก็ลองดู,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
197,MS03_X03_B0_1020_M_GST_0070.wav,MS03_X03_B0_1020_M_GST_0070,203,203,203,204,กุสตาดอล์ฟ,npc,male,gustadolph,,ข้าจะรอโอกาสบดขยี้พวกมัน,,,BLOCKED_PENDING_REFERENCE_AUDIO,,triangle-strategy
198,MS03_X03_B0_1020_M_TRS_0010.wav,MS03_X03_B0_1020_M_TRS_0010,204,204,204,205,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,ขี้โม้โอ้อวดเหมือนเดิมขอรับท่านพี่,,,PENDING_MANUAL_GENERATION,,triangle-strategy
199,MS03_X03_B0_1020_M_TRS_0020.wav,MS03_X03_B0_1020_M_TRS_0020,205,205,205,206,ธาลาส,npc,male,thalas,assets/triangle-strategy/approved_voice_references/thalas.wav,เขาตื่นเต้นมากที่การสนับสนุนของเขาในกิจการเหมืองแร่เป็นที่ยอมรับ,,,PENDING_MANUAL_GENERATION,,triangle-strategy
